Date,Gestión del Conocimiento
1950-01,0.0
1951-01,0.0
1952-01,0.0
1953-01,0.0
1954-01,0.0
1955-01,0.0
1956-01,0.0
1957-01,0.0
1958-01,0.0
1959-01,0.0
1960-01,0.0
1961-01,0.0
1962-01,0.0
1963-01,0.0
1964-01,0.0
1965-01,0.0
1966-01,0.0
1967-01,0.0
1968-01,0.0
1969-01,0.00021831916078114596
1970-01,0.0009431755589258362
1971-01,0.0
1972-01,0.0
1973-01,0.0003596501323512487
1974-01,0.0001745401739118293
1975-01,0.0006759040216289286
1976-01,0.0003264448038964452
1977-01,0.00015569194169648165
1978-01,0.00029657001944016477
1979-01,0.0
1980-01,0.00013557336688322253
1981-01,0.0
1982-01,0.00012694028221363544
1983-01,0.0
1984-01,0.00034487198351971745
1985-01,0.00022308805173858095
1986-01,0.0004258136767094822
1987-01,0.0010073546966401698
1988-01,0.0003842688037135737
1989-01,0.0010924176203320768
1990-01,0.0005166605815531505
1991-01,0.0009139765290827332
1992-01,0.000962091972785625
1993-01,0.0006982438391618591
1994-01,0.0012724760437671878
1995-01,0.0010624380687142445
1996-01,0.0018843417926820243
1997-01,0.003333185191769255
1998-01,0.004471165078563408
1999-01,0.011824216614695831
2000-01,0.014467762706197571
2001-01,0.020843109165514264
2002-01,0.02549005547620082
2003-01,0.02616442555327864
2004-01,0.02588616153931686
2005-01,0.028139175162944216
2006-01,0.03230419201889622
2007-01,0.028740830407122317
2008-01,0.038886429205113864
2009-01,0.03640621673408559
2010-01,0.03426899657252147
2011-01,0.03028904773811703
2012-01,0.02882649532204423
2013-01,0.028178373212734156
2014-01,0.026304964576569514
2015-01,0.024552786988354718
2016-01,0.02523125529634602
2017-01,0.02358888686019224
2018-01,0.025267608492368296
2019-01,0.025551812556599426
2020-01,0.022408629730659702
2021-01,0.023747808111863205
2022-01,0.022330338924921905
2023-01,0.019495057328176288
2024-01,0.027196173183727766
