Date,Gestión del Cambio
1950-01,0.0
1951-01,0.0
1952-01,0.0
1953-01,0.0
1954-01,0.0
1955-01,0.0
1956-01,0.0
1957-01,0.0
1958-01,0.0
1959-01,0.0
1960-01,0.0
1961-01,0.0
1962-01,0.0
1963-01,0.0
1964-01,0.0
1965-01,0.0
1966-01,0.0
1967-01,0.0
1968-01,0.0
1969-01,0.0
1970-01,0.00018863440012374417
1971-01,0.0
1972-01,0.0
1973-01,0.0
1974-01,0.00017453956462851
1975-01,0.0
1976-01,0.0
1977-01,0.0
1978-01,0.0002965678206120567
1979-01,0.00014280879188046335
1980-01,0.00013557336688322253
1981-01,0.0002599157872849197
1982-01,0.0002538805644272709
1983-01,0.00048656946630628087
1984-01,0.00011495732783990582
1985-01,0.00011154402586929048
1986-01,0.0
1987-01,0.0
1988-01,9.606720092839343e-05
1989-01,0.00036413920677735894
1990-01,0.0006888807754042008
1991-01,0.0003323551014846302
1992-01,0.000320697324261875
1993-01,0.0006982438391618591
1994-01,0.00044910919191783096
1995-01,0.0011332680759799582
1996-01,0.0011440531109832464
1997-01,0.001437843652802586
1998-01,0.00144840650095217
1999-01,0.0016095612893081176
2000-01,0.0024538961480476446
2001-01,0.0033478569125955557
2002-01,0.002564706498128811
2003-01,0.003572263018967751
2004-01,0.003340149876040885
2005-01,0.003121620471672577
2006-01,0.0035121642457820257
2007-01,0.003787027065409058
2008-01,0.0036803637537702817
2009-01,0.00386259737471118
2010-01,0.00373369979548587
2011-01,0.00329957371054335
2012-01,0.004216710305097485
2013-01,0.004133141031906022
2014-01,0.003972226194448416
2015-01,0.004253238690896093
2016-01,0.004218349663340216
2017-01,0.004623494349999247
2018-01,0.004290723048129653
2019-01,0.004371921695947213
2020-01,0.0044490722051765165
2021-01,0.004691089123384282
2022-01,0.0042900609188650475
2023-01,0.0039009697456153986
2024-01,0.005824303314686168
