Date,Planificación Estratégica
1950-01,0.0006262838819580139
1951-01,0.0
1952-01,0.0
1953-01,0.0
1954-01,0.0020580789890716007
1955-01,0.0
1956-01,0.000469587185904871
1957-01,0.0
1958-01,0.0004213577833209735
1959-01,0.0
1960-01,0.0022111093504129245
1961-01,0.000707331133533508
1962-01,0.0003331501007779055
1963-01,0.0
1964-01,0.0005748993207564526
1965-01,0.00027389081068941056
1966-01,0.0010357327809425167
1967-01,0.00024095108211130977
1968-01,0.0002307731361607658
1969-01,0.0010915958039057299
1970-01,0.0039613373474885125
1971-01,0.0033607730568800957
1972-01,0.0018533654336226437
1973-01,0.0023377258602831166
1974-01,0.00244356243476561
1975-01,0.003210544102737411
1976-01,0.0032644480389644515
1977-01,0.0034252227173225966
1978-01,0.004448550291602471
1979-01,0.00556954288333807
1980-01,0.005558508042212124
1981-01,0.008707190189725775
1982-01,0.009520521166022656
1983-01,0.011069468823631735
1984-01,0.01241539140670983
1985-01,0.011935210768014081
1986-01,0.014158304750590283
1987-01,0.011786049950689987
1988-01,0.012008400116049178
1989-01,0.011652454616875486
1990-01,0.012572074151126666
1991-01,0.011715517327333216
1992-01,0.012507195646213127
1993-01,0.014120042080828708
1994-01,0.012125948181781436
1995-01,0.011899306369599539
1996-01,0.012248221652433156
1997-01,0.011241330450672781
1998-01,0.012531857051184763
1999-01,0.010028916709846725
2000-01,0.008690882191002074
2001-01,0.00858563305004344
2002-01,0.00811285133226104
2003-01,0.00936512648954992
2004-01,0.009756753585277323
2005-01,0.008510263420450205
2006-01,0.00922425554661433
2007-01,0.010279073463253158
2008-01,0.0096381413379882
2009-01,0.009580583351075155
2010-01,0.00920400414701168
2011-01,0.009589383624323006
2012-01,0.011195234282470557
2013-01,0.011234844092561414
2014-01,0.010592628898501209
2015-01,0.012416046687772514
2016-01,0.013009896786180968
2017-01,0.013072684670708865
2018-01,0.014591958111374951
2019-01,0.017008836252642857
2020-01,0.0157826951455423
2021-01,0.015973623587274523
2022-01,0.01437363581851378
2023-01,0.014283991762963757
2024-01,0.019317306427672248
