Date,Alianzas y Capital de Riesgo
1979-04,0.00E+00
1979-05,0.00E+00
1979-06,0.00E+00
1979-07,0.00E+00
1979-08,0.00E+00
1979-09,0.00E+00
1979-10,0.00E+00
1979-11,0.00E+00
1979-12,0.00E+00
1980-01,7.82E-04
1980-02,0.00E+00
1980-03,0.00E+00
1980-04,0.00E+00
1980-05,0.00E+00
1980-06,0.00E+00
1980-07,0.00E+00
1980-08,0.00E+00
1980-09,0.00E+00
1980-10,0.00E+00
1980-11,0.00E+00
1980-12,0.00E+00
1981-01,0.00E+00
1981-02,0.00E+00
1981-03,0.00E+00
1981-04,0.00E+00
1981-05,0.00E+00
1981-06,0.00E+00
1981-07,0.00E+00
1981-08,0.00E+00
1981-09,0.00E+00
1981-10,0.00E+00
1981-11,0.00E+00
1981-12,0.00E+00
1982-01,0.00E+00
1982-02,0.00E+00
1982-03,0.00E+00
1982-04,0.00E+00
1982-05,0.00E+00
1982-06,0.00E+00
1982-07,0.00E+00
1982-08,0.00E+00
1982-09,0.00E+00
1982-10,0.00E+00
1982-11,0.00E+00
1982-12,0.00E+00
1983-01,0.00E+00
1983-02,0.00E+00
1983-03,0.00E+00
1983-04,0.00E+00
1983-05,0.00E+00
1983-06,0.00E+00
1983-07,0.00E+00
1983-08,0.00E+00
1983-09,0.00E+00
1983-10,0.00E+00
1983-11,0.00E+00
1983-12,0.00E+00
1984-01,0.00E+00
1984-02,0.00E+00
1984-03,0.00E+00
1984-04,0.00E+00
1984-05,0.00E+00
1984-06,0.00E+00
1984-07,0.00E+00
1984-08,0.00E+00
1984-09,0.00E+00
1984-10,0.00E+00
1984-11,0.00E+00
1984-12,0.00E+00
1985-01,0.00E+00
1985-02,0.00E+00
1985-03,0.00E+00
1985-04,0.00E+00
1985-05,0.00E+00
1985-06,0.00E+00
1985-07,0.00E+00
1985-08,0.00E+00
1985-09,0.00E+00
1985-10,0.00E+00
1985-11,0.00E+00
1985-12,0.00E+00
1986-01,0.00E+00
1986-02,0.00E+00
1986-03,0.00E+00
1986-04,0.00E+00
1986-05,0.00E+00
1986-06,0.00E+00
1986-07,0.00E+00
1986-08,0.00E+00
1986-09,0.00E+00
1986-10,1.88E-03
1986-11,0.00E+00
1986-12,0.00E+00
1987-01,5.50E-04
1987-02,0.00E+00
1987-03,0.00E+00
1987-04,0.00E+00
1987-05,0.00E+00
1987-06,0.00E+00
1987-07,0.00E+00
1987-08,0.00E+00
1987-09,0.00E+00
1987-10,0.00E+00
1987-11,0.00E+00
1987-12,1.15E-03
1988-01,2.60E-04
1988-02,0.00E+00
1988-03,1.55E-03
1988-04,1.77E-03
1988-05,1.88E-03
1988-06,3.10E-03
1988-07,0.00E+00
1988-08,0.00E+00
1988-09,1.55E-03
1988-10,1.72E-03
1988-11,0.00E+00
1988-12,0.00E+00
1989-01,2.49E-04
1989-02,1.95E-03
1989-03,0.00E+00
1989-04,3.28E-03
1989-05,0.00E+00
1989-06,0.00E+00
1989-07,0.00E+00
1989-08,0.00E+00
1989-09,0.00E+00
1989-10,0.00E+00
1989-11,0.00E+00
1989-12,0.00E+00
1990-01,2.35E-04
1990-02,0.00E+00
1990-03,1.42E-03
1990-04,1.57E-03
1990-05,1.63E-03
1990-06,0.00E+00
1990-07,0.00E+00
1990-08,0.00E+00
1990-09,0.00E+00
1990-10,1.54E-03
1990-11,1.73E-03
1990-12,0.00E+00
1991-01,1.83E-03
1991-02,1.71E-03
1991-03,1.35E-03
1991-04,0.00E+00
1991-05,0.00E+00
1991-06,0.00E+00
1991-07,2.93E-03
1991-08,1.76E-03
1991-09,0.00E+00
1991-10,7.28E-03
1991-11,3.23E-03
1991-12,2.01E-03
1992-01,1.39E-03
1992-02,1.64E-03
1992-03,0.00E+00
1992-04,1.38E-03
1992-05,2.97E-03
1992-06,0.00E+00
1992-07,0.00E+00
1992-08,1.68E-03
1992-09,1.22E-03
1992-10,1.35E-03
1992-11,3.10E-03
1992-12,1.99E-03
1993-01,9.30E-04
1993-02,1.58E-03
1993-03,2.27E-03
1993-04,6.41E-03
1993-05,2.74E-03
1993-06,4.95E-03
1993-07,0.00E+00
1993-08,5.95E-03
1993-09,7.16E-03
1993-10,5.22E-03
1993-11,0.00E+00
1993-12,1.90E-03
1994-01,1.13E-03
1994-02,3.02E-03
1994-03,0.00E+00
1994-04,0.00E+00
1994-05,3.84E-03
1994-06,2.27E-03
1994-07,2.65E-03
1994-08,6.05E-03
1994-09,2.14E-03
1994-10,2.63E-03
1994-11,2.74E-03
1994-12,3.62E-03
1995-01,2.86E-03
1995-02,0.00E+00
1995-03,6.27E-03
1995-04,0.00E+00
1995-05,2.40E-03
1995-06,3.28E-03
1995-07,3.58E-03
1995-08,4.24E-03
1995-09,4.23E-03
1995-10,3.55E-03
1995-11,2.58E-03
1995-12,1.75E-03
1996-01,2.71E-03
1996-02,1.33E-03
1996-03,2.05E-03
1996-04,5.34E-03
1996-05,1.19E-03
1996-06,4.10E-03
1996-07,1.16E-03
1996-08,1.23E-03
1996-09,3.07E-03
1996-10,4.42E-03
1996-11,2.43E-03
1996-12,5.00E-03
1997-01,2.63E-03
1997-02,1.26E-03
1997-03,5.07E-03
1997-04,1.07E-03
1997-05,1.08E-03
1997-06,4.09E-03
1997-07,8.69E-03
1997-08,6.28E-03
1997-09,3.76E-03
1997-10,5.57E-03
1997-11,3.60E-03
1997-12,2.43E-03
1998-01,2.73E-03
1998-02,2.44E-03
1998-03,1.97E-03
1998-04,4.93E-03
1998-05,0.00E+00
1998-06,7.67E-03
1998-07,2.15E-03
1998-08,0.00E+00
1998-09,2.76E-03
1998-10,2.21E-03
1998-11,1.15E-03
1998-12,3.07E-03
1999-01,1.95E-03
1999-02,2.48E-03
1999-03,1.86E-03
1999-04,0.00E+00
1999-05,1.06E-03
1999-06,1.86E-03
1999-07,3.18E-03
1999-08,0.00E+00
1999-09,1.81E-03
1999-10,3.19E-03
1999-11,1.08E-03
1999-12,1.48E-03
2000-01,2.08E-03
2000-02,3.97E-03
2000-03,5.24E-03
2000-04,4.55E-03
2000-05,4.02E-03
2000-06,4.31E-03
2000-07,6.77E-03
2000-08,3.49E-03
2000-09,4.27E-03
2000-10,1.97E-03
2000-11,5.17E-03
2000-12,3.51E-03
2001-01,1.93E-03
2001-02,4.39E-03
2001-03,3.32E-03
2001-04,8.43E-04
2001-05,1.95E-03
2001-06,3.29E-03
2001-07,0.00E+00
2001-08,3.16E-03
2001-09,4.22E-03
2001-10,3.61E-03
2001-11,1.97E-03
2001-12,6.73E-04
2002-01,1.78E-03
2002-02,4.28E-03
2002-03,1.59E-03
2002-04,3.48E-03
2002-05,1.80E-03
2002-06,8.28E-04
2002-07,0.00E+00
2002-08,0.00E+00
2002-09,4.32E-03
2002-10,2.62E-03
2002-11,1.85E-03
2002-12,3.18E-03
2003-01,2.37E-03
2003-02,2.97E-03
2003-03,1.46E-03
2003-04,3.95E-03
2003-05,8.56E-04
2003-06,2.27E-03
2003-07,0.00E+00
2003-08,2.75E-03
2003-09,0.00E+00
2003-10,8.08E-04
2003-11,1.84E-03
2003-12,2.33E-03
2004-01,2.21E-03
2004-02,5.26E-03
2004-03,2.60E-03
2004-04,2.11E-03
2004-05,2.92E-03
2004-06,3.72E-03
2004-07,1.99E-03
2004-08,5.43E-03
2004-09,2.92E-03
2004-10,5.92E-04
2004-11,0.00E+00
2004-12,1.63E-03
2005-01,4.15E-03
2005-02,1.68E-03
2005-03,5.86E-03
2005-04,0.00E+00
2005-05,2.85E-03
2005-06,2.38E-03
2005-07,2.82E-03
2005-08,0.00E+00
2005-09,2.47E-03
2005-10,1.96E-03
2005-11,0.00E+00
2005-12,2.04E-03
2006-01,3.27E-03
2006-02,1.51E-03
2006-03,1.14E-03
2006-04,5.80E-03
2006-05,6.50E-04
2006-06,1.64E-03
2006-07,5.16E-03
2006-08,1.33E-03
2006-09,2.18E-03
2006-10,1.11E-03
2006-11,1.79E-03
2006-12,2.30E-03
2007-01,1.90E-03
2007-02,6.96E-04
2007-03,2.06E-03
2007-04,5.38E-04
2007-05,2.93E-03
2007-06,2.87E-03
2007-07,3.04E-03
2007-08,2.49E-03
2007-09,2.93E-03
2007-10,2.61E-03
2007-11,1.73E-03
2007-12,8.07E-04
2008-01,3.24E-03
2008-02,1.91E-03
2008-03,1.42E-03
2008-04,3.07E-03
2008-05,1.03E-03
2008-06,2.38E-03
2008-07,2.15E-03
2008-08,3.25E-03
2008-09,4.67E-03
2008-10,9.55E-04
2008-11,1.13E-03
2008-12,1.21E-03
2009-01,3.06E-03
2009-02,5.68E-04
2009-03,1.47E-03
2009-04,3.07E-03
2009-05,1.49E-03
2009-06,1.27E-03
2009-07,2.87E-03
2009-08,2.17E-03
2009-09,3.01E-03
2009-10,2.19E-03
2009-11,2.05E-03
2009-12,2.16E-03
2010-01,2.38E-03
2010-02,5.70E-04
2010-03,4.67E-03
2010-04,0.00E+00
2010-05,9.32E-04
2010-06,7.84E-04
2010-07,1.86E-03
2010-08,2.43E-03
2010-09,4.16E-04
2010-10,2.53E-03
2010-11,1.35E-03
2010-12,2.33E-03
2011-01,3.17E-03
2011-02,2.54E-03
2011-03,2.46E-03
2011-04,1.28E-03
2011-05,2.03E-03
2011-06,2.24E-03
2011-07,4.44E-04
2011-08,9.04E-04
2011-09,1.08E-03
2011-10,1.41E-03
2011-11,1.65E-03
2011-12,3.13E-04
2012-01,2.47E-03
2012-02,1.34E-03
2012-03,2.24E-03
2012-04,2.40E-03
2012-05,1.48E-03
2012-06,1.75E-03
2012-07,4.75E-03
2012-08,2.19E-03
2012-09,1.42E-03
2012-10,1.91E-03
2012-11,2.12E-03
2012-12,5.76E-04
2013-01,2.38E-03
2013-02,2.22E-03
2013-03,1.05E-03
2013-04,1.76E-03
2013-05,1.12E-03
2013-06,2.03E-03
2013-07,1.10E-03
2013-08,2.43E-03
2013-09,1.28E-03
2013-10,2.14E-03
2013-11,1.41E-03
2013-12,5.51E-04
2014-01,2.67E-03
2014-02,1.26E-03
2014-03,3.53E-04
2014-04,2.01E-03
2014-05,1.76E-03
2014-06,3.14E-04
2014-07,7.01E-04
2014-08,1.53E-03
2014-09,1.50E-03
2014-10,2.50E-03
2014-11,1.05E-03
2014-12,2.58E-03
2015-01,3.97E-03
2015-02,1.30E-03
2015-03,1.01E-03
2015-04,6.56E-04
2015-05,6.92E-04
2015-06,1.50E-03
2015-07,3.13E-03
2015-08,3.31E-03
2015-09,1.18E-03
2015-10,2.12E-03
2015-11,2.26E-03
2015-12,2.21E-04
2016-01,2.73E-03
2016-02,1.49E-03
2016-03,1.17E-03
2016-04,1.40E-03
2016-05,6.38E-04
2016-06,1.12E-03
2016-07,9.40E-04
2016-08,6.84E-04
2016-09,8.00E-04
2016-10,5.49E-04
2016-11,3.07E-04
2016-12,3.20E-03
2017-01,1.80E-03
2017-02,1.44E-03
2017-03,1.92E-03
2017-04,3.63E-03
2017-05,1.72E-03
2017-06,2.10E-03
2017-07,1.01E-03
2017-08,4.86E-03
2017-09,7.29E-04
2017-10,1.44E-03
2017-11,1.28E-03
2017-12,9.30E-04
2018-01,2.00E-03
2018-02,2.36E-03
2018-03,5.21E-04
2018-04,7.71E-04
2018-05,7.75E-04
2018-06,1.17E-03
2018-07,1.05E-03
2018-08,4.56E-03
2018-09,7.12E-04
2018-10,1.75E-03
2018-11,5.06E-04
2018-12,3.71E-04
2019-01,1.58E-03
2019-02,1.81E-03
2019-03,1.17E-03
2019-04,1.68E-03
2019-05,7.08E-04
2019-06,4.24E-04
2019-07,2.27E-04
2019-08,5.16E-03
2019-09,4.48E-04
2019-10,6.40E-04
2019-11,1.17E-03
2019-12,7.31E-04
2020-01,1.73E-03
2020-02,3.92E-04
2020-03,1.27E-03
2020-04,8.65E-04
2020-05,9.22E-04
2020-06,3.89E-04
2020-07,1.03E-03
2020-08,2.07E-03
2020-09,1.73E-03
2020-10,1.48E-03
2020-11,7.38E-04
2020-12,6.15E-04
2021-01,1.79E-03
2021-02,2.19E-03
2021-03,3.75E-04
2021-04,1.63E-03
2021-05,3.92E-04
2021-06,5.34E-04
2021-07,4.02E-04
2021-08,2.60E-03
2021-09,7.38E-04
2021-10,5.36E-04
2021-11,1.90E-04
2021-12,8.56E-04
2022-01,1.34E-03
2022-02,2.15E-03
2022-03,7.74E-04
2022-04,1.04E-03
2022-05,1.58E-03
2022-06,1.49E-03
2022-07,1.00E-03
2022-08,2.89E-03
2022-09,2.16E-03
2022-10,1.11E-03
2022-11,3.51E-04
2022-12,1.57E-03
2023-01,2.23E-03
2023-02,1.38E-03
2023-03,3.33E-04
2023-04,5.16E-04
2023-05,1.09E-03
2023-06,1.55E-03
2023-07,7.52E-04
2023-08,2.56E-03
2023-09,1.24E-03
2023-10,1.00E-03
2023-11,5.77E-04
2023-12,1.12E-03
2024-01,2.81E-03
2024-02,1.86E-03
2024-03,1.24E-03
2024-04,5.33E-04
2024-05,1.57E-03
2024-06,7.76E-04
2024-07,2.06E-03
2024-08,2.50E-03
2024-09,6.67E-04
2024-10,1.34E-03
2024-11,1.37E-03
2024-12,1.62E-03
