Year,Alianzas y Capital de Riesgo
1993-01,87.27272727272727
1996-01,85.45454545454545
1999-01,70.9090909090909
2000-01,78.18181818181819
2002-01,100.0
2004-01,89.0909090909091
2006-01,98.18181818181819
2008-01,54.54545454545454
2010-01,56.36363636363636
2012-01,20.0
2014-01,14.545454545454545
2017-01,20.0
2022-01,0.0
