Year,Gestión de la Cadena de Suministro
1999-01,0.0
2000-01,12.857142857142856
2002-01,60.0
2004-01,71.42857142857143
2006-01,100.0
2008-01,34.285714285714285
2010-01,22.857142857142858
2012-01,8.571428571428571
2014-01,14.285714285714285
2017-01,25.71428571428571
2022-01,25.71428571428571
