Year,Planificación de Escenarios
1993-01,50.98039215686274
1999-01,19.607843137254903
2000-01,6.862745098039216
2004-01,70.58823529411765
2006-01,100.0
2008-01,47.05882352941176
2010-01,23.52941176470588
2012-01,17.647058823529413
2014-01,0.0
2017-01,1.9607843137254901
2022-01,1.9607843137254901
