Date,Estrategias de Crecimiento
1962-01,575
1962-02,293
1962-03,314
1962-04,284
1962-05,275
1962-06,287
1962-07,241
1962-08,233
1962-09,274
1962-10,254
1962-11,267
1962-12,906
1963-01,793
1963-02,255
1963-03,299
1963-04,260
1963-05,263
1963-06,257
1963-07,218
1963-08,286
1963-09,327
1963-10,262
1963-11,306
1963-12,980
1964-01,807
1964-02,278
1964-03,296
1964-04,304
1964-05,311
1964-06,284
1964-07,240
1964-08,307
1964-09,326
1964-10,272
1964-11,315
1964-12,959
1965-01,822
1965-02,359
1965-03,355
1965-04,350
1965-05,335
1965-06,327
1965-07,302
1965-08,309
1965-09,371
1965-10,344
1965-11,376
1965-12,906
1966-01,788
1966-02,328
1966-03,384
1966-04,375
1966-05,373
1966-06,352
1966-07,312
1966-08,317
1966-09,375
1966-10,379
1966-11,404
1966-12,1131
1967-01,963
1967-02,343
1967-03,390
1967-04,361
1967-05,363
1967-06,423
1967-07,397
1967-08,390
1967-09,441
1967-10,393
1967-11,423
1967-12,1627
1968-01,1412
1968-02,480
1968-03,492
1968-04,422
1968-05,433
1968-06,474
1968-07,437
1968-08,482
1968-09,509
1968-10,416
1968-11,451
1968-12,1261
1969-01,1178
1969-02,503
1969-03,500
1969-04,480
1969-05,519
1969-06,554
1969-07,490
1969-08,499
1969-09,505
1969-10,495
1969-11,551
1969-12,2380
1970-01,2138
1970-02,549
1970-03,560
1970-04,478
1970-05,471
1970-06,498
1970-07,465
1970-08,498
1970-09,592
1970-10,532
1970-11,574
1970-12,1723
1971-01,1568
1971-02,548
1971-03,582
1971-04,588
1971-05,594
1971-06,552
1971-07,527
1971-08,560
1971-09,607
1971-10,579
1971-11,706
1971-12,1999
1972-01,1694
1972-02,634
1972-03,708
1972-04,759
1972-05,740
1972-06,648
1972-07,597
1972-08,629
1972-09,661
1972-10,575
1972-11,666
1972-12,1911
1973-01,1732
1973-02,681
1973-03,710
1973-04,563
1973-05,583
1973-06,663
1973-07,593
1973-08,693
1973-09,778
1973-10,649
1973-11,728
1973-12,2078
1974-01,1929
1974-02,730
1974-03,783
1974-04,643
1974-05,680
1974-06,772
1974-07,662
1974-08,704
1974-09,909
1974-10,832
1974-11,830
1974-12,2389
1975-01,2062
1975-02,695
1975-03,825
1975-04,747
1975-05,726
1975-06,760
1975-07,784
1975-08,771
1975-09,762
1975-10,722
1975-11,855
1975-12,2470
1976-01,2166
1976-02,793
1976-03,894
1976-04,750
1976-05,785
1976-06,830
1976-07,758
1976-08,781
1976-09,845
1976-10,794
1976-11,827
1976-12,2562
1977-01,2314
1977-02,766
1977-03,915
1977-04,815
1977-05,810
1977-06,812
1977-07,740
1977-08,814
1977-09,830
1977-10,717
1977-11,946
1977-12,2990
1978-01,2651
1978-02,836
1978-03,965
1978-04,849
1978-05,869
1978-06,884
1978-07,733
1978-08,774
1978-09,820
1978-10,868
1978-11,960
1978-12,2999
1979-01,2814
1979-02,927
1979-03,936
1979-04,785
1979-05,814
1979-06,866
1979-07,823
1979-08,932
1979-09,1049
1979-10,870
1979-11,851
1979-12,3338
1980-01,3197
1980-02,954
1980-03,1083
1980-04,933
1980-05,957
1980-06,1081
1980-07,970
1980-08,958
1980-09,1019
1980-10,932
1980-11,963
1980-12,3242
1981-01,3090
1981-02,1055
1981-03,1302
1981-04,1115
1981-05,941
1981-06,1057
1981-07,922
1981-08,994
1981-09,1158
1981-10,1009
1981-11,1083
1981-12,3715
1982-01,3393
1982-02,1050
1982-03,1116
1982-04,988
1982-05,1055
1982-06,1157
1982-07,943
1982-08,1033
1982-09,1158
1982-10,1020
1982-11,1146
1982-12,3861
1983-01,3627
1983-02,1139
1983-03,1294
1983-04,1117
1983-05,1086
1983-06,1227
1983-07,1145
1983-08,1128
1983-09,1195
1983-10,1112
1983-11,1251
1983-12,4592
1984-01,4082
1984-02,1171
1984-03,1356
1984-04,1209
1984-05,1239
1984-06,1351
1984-07,1205
1984-08,1304
1984-09,1304
1984-10,1221
1984-11,1397
1984-12,4590
1985-01,4276
1985-02,1301
1985-03,1477
1985-04,1329
1985-05,1324
1985-06,1447
1985-07,1305
1985-08,1308
1985-09,1455
1985-10,1295
1985-11,1341
1985-12,4978
1986-01,4736
1986-02,1421
1986-03,1533
1986-04,1437
1986-05,1453
1986-06,1587
1986-07,1489
1986-08,1524
1986-09,1663
1986-10,1506
1986-11,1710
1986-12,5744
1987-01,5267
1987-02,1675
1987-03,1818
1987-04,1610
1987-05,1496
1987-06,1631
1987-07,1491
1987-08,1507
1987-09,1616
1987-10,1530
1987-11,1615
1987-12,6102
1988-01,5782
1988-02,1716
1988-03,1882
1988-04,1655
1988-05,1715
1988-06,1806
1988-07,1667
1988-08,1778
1988-09,1841
1988-10,1618
1988-11,1720
1988-12,6919
1989-01,6649
1989-02,1997
1989-03,2061
1989-04,1826
1989-05,1932
1989-06,2046
1989-07,1787
1989-08,1939
1989-09,2058
1989-10,1866
1989-11,2001
1989-12,7203
1990-01,6986
1990-02,2077
1990-03,2387
1990-04,2218
1990-05,2161
1990-06,2238
1990-07,1886
1990-08,2155
1990-09,2467
1990-10,1981
1990-11,1960
1990-12,8029
1991-01,7712
1991-02,2353
1991-03,2405
1991-04,2322
1991-05,2326
1991-06,2361
1991-07,2110
1991-08,2076
1991-09,2219
1991-10,1977
1991-11,2490
1991-12,7900
1992-01,7345
1992-02,2514
1992-03,2619
1992-04,2507
1992-05,2608
1992-06,2606
1992-07,2351
1992-08,2522
1992-09,2711
1992-10,2489
1992-11,2469
1992-12,7709
1993-01,7572
1993-02,2980
1993-03,3030
1993-04,2918
1993-05,2924
1993-06,2631
1993-07,2470
1993-08,2654
1993-09,2724
1993-10,2425
1993-11,2364
1993-12,8100
1994-01,7875
1994-02,2758
1994-03,3153
1994-04,2810
1994-05,2792
1994-06,2837
1994-07,2564
1994-08,2691
1994-09,2814
1994-10,2646
1994-11,2872
1994-12,8579
1995-01,8093
1995-02,2795
1995-03,3029
1995-04,3316
1995-05,3259
1995-06,3069
1995-07,2653
1995-08,2794
1995-09,3130
1995-10,2785
1995-11,2995
1995-12,8746
1996-01,8420
1996-02,3263
1996-03,3427
1996-04,3049
1996-05,3071
1996-06,3253
1996-07,3006
1996-08,3189
1996-09,3348
1996-10,2889
1996-11,3070
1996-12,9059
1997-01,8443
1997-02,2959
1997-03,3398
1997-04,3421
1997-05,3433
1997-06,3330
1997-07,3024
1997-08,3107
1997-09,3136
1997-10,2781
1997-11,2929
1997-12,8961
1998-01,9044
1998-02,3806
1998-03,3539
1998-04,3236
1998-05,3359
1998-06,3466
1998-07,3051
1998-08,3261
1998-09,3266
1998-10,2677
1998-11,3006
1998-12,9226
1999-01,8662
1999-02,3247
1999-03,3843
1999-04,3560
1999-05,3527
1999-06,3233
1999-07,2793
1999-08,3092
1999-09,3233
1999-10,2751
1999-11,3168
1999-12,9844
2000-01,9458
2000-02,3226
2000-03,3840
2000-04,3504
2000-05,3746
2000-06,3820
2000-07,2840
2000-08,3141
2000-09,3398
2000-10,2972
2000-11,3353
2000-12,10142
2001-01,9551
2001-02,3181
2001-03,3666
2001-04,3400
2001-05,3461
2001-06,3828
2001-07,3172
2001-08,3287
2001-09,3450
2001-10,3404
2001-11,3396
2001-12,10474
2002-01,9908
2002-02,3346
2002-03,4015
2002-04,3638
2002-05,3415
2002-06,3370
2002-07,3160
2002-08,3376
2002-09,3795
2002-10,3223
2002-11,3339
2002-12,10559
2003-01,10153
2003-02,3672
2003-03,4005
2003-04,3469
2003-05,3549
2003-06,3706
2003-07,3083
2003-08,3625
2003-09,4134
2003-10,3215
2003-11,3484
2003-12,11857
2004-01,11411
2004-02,4179
2004-03,4459
2004-04,3915
2004-05,4397
2004-06,4626
2004-07,3998
2004-08,4309
2004-09,4384
2004-10,3776
2004-11,4070
2004-12,11545
2005-01,11237
2005-02,4216
2005-03,4176
2005-04,4135
2005-05,4522
2005-06,4531
2005-07,3736
2005-08,4113
2005-09,4114
2005-10,3861
2005-11,4374
2005-12,12828
2006-01,12296
2006-02,4313
2006-03,4715
2006-04,4234
2006-05,4514
2006-06,5063
2006-07,4330
2006-08,4577
2006-09,4785
2006-10,4915
2006-11,4947
2006-12,12368
2007-01,11821
2007-02,4306
2007-03,5267
2007-04,4883
2007-05,5029
2007-06,5175
2007-07,4582
2007-08,5004
2007-09,5445
2007-10,5206
2007-11,5272
2007-12,13393
2008-01,12339
2008-02,4687
2008-03,5393
2008-04,5163
2008-05,5084
2008-06,5098
2008-07,4829
2008-08,5204
2008-09,5890
2008-10,5181
2008-11,5521
2008-12,16196
2009-01,15199
2009-02,5326
2009-03,5325
2009-04,5544
2009-05,5442
2009-06,5676
2009-07,5054
2009-08,5633
2009-09,5931
2009-10,5045
2009-11,5634
2009-12,17018
2010-01,15776
2010-02,4885
2010-03,6197
2010-04,6239
2010-05,6569
2010-06,6109
2010-07,5592
2010-08,5895
2010-09,6152
2010-10,6315
2010-11,6438
2010-12,18020
2011-01,17113
2011-02,5853
2011-03,6997
2011-04,8163
2011-05,8302
2011-06,6874
2011-07,6285
2011-08,6858
2011-09,7018
2011-10,6623
2011-11,6789
2011-12,20365
2012-01,21778
2012-02,5952
2012-03,7068
2012-04,6850
2012-05,7516
2012-06,7514
2012-07,6408
2012-08,6859
2012-09,7659
2012-10,6982
2012-11,7415
2012-12,23927
2013-01,22695
2013-02,6091
2013-03,7253
2013-04,7320
2013-05,7344
2013-06,7485
2013-07,6761
2013-08,7359
2013-09,8310
2013-10,7814
2013-11,7727
2013-12,25402
2014-01,24055
2014-02,6344
2014-03,7405
2014-04,7382
2014-05,7475
2014-06,7666
2014-07,7159
2014-08,8119
2014-09,9258
2014-10,8394
2014-11,7985
2014-12,28109
2015-01,26236
2015-02,6417
2015-03,7707
2015-04,7305
2015-05,7866
2015-06,8154
2015-07,7219
2015-08,7839
2015-09,8174
2015-10,8296
2015-11,8536
2015-12,29708
2016-01,27441
2016-02,7385
2016-03,8567
2016-04,8783
2016-05,8587
2016-06,8991
2016-07,8130
2016-08,8834
2016-09,9668
2016-10,9145
2016-11,9511
2016-12,32038
2017-01,29073
2017-02,7920
2017-03,9427
2017-04,8336
2017-05,9587
2017-06,10248
2017-07,10285
2017-08,9417
2017-09,11478
2017-10,10455
2017-11,10879
2017-12,35500
2018-01,33022
2018-02,9010
2018-03,10156
2018-04,10113
2018-05,10401
2018-06,10968
2018-07,10661
2018-08,10548
2018-09,11874
2018-10,11979
2018-11,11012
2018-12,40515
2019-01,37262
2019-02,9910
2019-03,12015
2019-04,11389
2019-05,11843
2019-06,12699
2019-07,12368
2019-08,11974
2019-09,13397
2019-10,12853
2019-11,13726
2019-12,45759
2020-01,42444
2020-02,11653
2020-03,12815
2020-04,11421
2020-05,11865
2020-06,14100
2020-07,12767
2020-08,13367
2020-09,14098
2020-10,14040
2020-11,15571
2020-12,52783
2021-01,47516
2021-02,12584
2021-03,14582
2021-04,13057
2021-05,13329
2021-06,14976
2021-07,13194
2021-08,13830
2021-09,14693
2021-10,14540
2021-11,15383
2021-12,52837
2022-01,48687
2022-02,12564
2022-03,14179
2022-04,13306
2022-05,14227
2022-06,17034
2022-07,14244
2022-08,15668
2022-09,16018
2022-10,15179
2022-11,16734
2022-12,59145
2023-01,52550
2023-02,13547
2023-03,28711
2023-04,19356
2023-05,16143
2023-06,18153
2023-07,15769
2023-08,17112
2023-09,17889
2023-10,17966
2023-11,19514
2023-12,65365
2024-01,59542
2024-02,16286
2024-03,17682
2024-04,17862
2024-05,19346
2024-06,19972
2024-07,19042
2024-08,19955
2024-09,20637
2024-10,20063
2024-11,20329
2024-12,31869
2025-01,25331
2025-02,15111
2025-03,8251
