Date,Estrategias de Crecimiento
1984-09,369
1984-10,263
1984-11,291
1984-12,454
1985-01,897
1985-02,243
1985-03,325
1985-04,311
1985-05,263
1985-06,325
1985-07,374
1985-08,256
1985-09,350
1985-10,306
1985-11,260
1985-12,429
1986-01,838
1986-02,333
1986-03,336
1986-04,388
1986-05,314
1986-06,344
1986-07,371
1986-08,344
1986-09,418
1986-10,378
1986-11,289
1986-12,745
1987-01,859
1987-02,386
1987-03,462
1987-04,441
1987-05,300
1987-06,369
1987-07,364
1987-08,295
1987-09,387
1987-10,372
1987-11,311
1987-12,518
1988-01,1129
1988-02,339
1988-03,434
1988-04,412
1988-05,300
1988-06,456
1988-07,356
1988-08,388
1988-09,393
1988-10,437
1988-11,277
1988-12,594
1989-01,1203
1989-02,501
1989-03,513
1989-04,461
1989-05,383
1989-06,499
1989-07,455
1989-08,387
1989-09,562
1989-10,458
1989-11,423
1989-12,585
1990-01,1342
1990-02,368
1990-03,485
1990-04,698
1990-05,442
1990-06,583
1990-07,426
1990-08,349
1990-09,650
1990-10,539
1990-11,334
1990-12,722
1991-01,1651
1991-02,512
1991-03,562
1991-04,549
1991-05,619
1991-06,565
1991-07,484
1991-08,387
1991-09,502
1991-10,513
1991-11,371
1991-12,935
1992-01,1206
1992-02,629
1992-03,567
1992-04,651
1992-05,545
1992-06,660
1992-07,583
1992-08,467
1992-09,588
1992-10,588
1992-11,576
1992-12,748
1993-01,1264
1993-02,746
1993-03,843
1993-04,682
1993-05,613
1993-06,675
1993-07,541
1993-08,500
1993-09,641
1993-10,680
1993-11,365
1993-12,662
1994-01,1295
1994-02,488
1994-03,744
1994-04,797
1994-05,586
1994-06,647
1994-07,569
1994-08,489
1994-09,678
1994-10,651
1994-11,447
1994-12,948
1995-01,1426
1995-02,556
1995-03,625
1995-04,814
1995-05,863
1995-06,762
1995-07,669
1995-08,495
1995-09,707
1995-10,727
1995-11,490
1995-12,931
1996-01,1165
1996-02,751
1996-03,839
1996-04,775
1996-05,569
1996-06,840
1996-07,796
1996-08,601
1996-09,936
1996-10,751
1996-11,583
1996-12,973
1997-01,1199
1997-02,607
1997-03,723
1997-04,914
1997-05,825
1997-06,800
1997-07,737
1997-08,643
1997-09,683
1997-10,680
1997-11,532
1997-12,973
1998-01,1112
1998-02,1137
1998-03,816
1998-04,837
1998-05,593
1998-06,1008
1998-07,714
1998-08,780
1998-09,857
1998-10,614
1998-11,561
1998-12,1016
1999-01,1141
1999-02,647
1999-03,1021
1999-04,811
1999-05,877
1999-06,811
1999-07,656
1999-08,571
1999-09,864
1999-10,653
1999-11,610
1999-12,868
2000-01,1562
2000-02,680
2000-03,886
2000-04,948
2000-05,683
2000-06,1221
2000-07,708
2000-08,689
2000-09,860
2000-10,719
2000-11,654
2000-12,1015
2001-01,1405
2001-02,615
2001-03,854
2001-04,848
2001-05,752
2001-06,981
2001-07,1049
2001-08,671
2001-09,958
2001-10,861
2001-11,699
2001-12,1268
2002-01,1638
2002-02,746
2002-03,928
2002-04,1246
2002-05,835
2002-06,863
2002-07,793
2002-08,734
2002-09,1162
2002-10,813
2002-11,782
2002-12,1131
2003-01,1447
2003-02,901
2003-03,1069
2003-04,1014
2003-05,753
2003-06,1141
2003-07,744
2003-08,890
2003-09,1320
2003-10,849
2003-11,759
2003-12,1211
2004-01,1582
2004-02,928
2004-03,1332
2004-04,1040
2004-05,1052
2004-06,1211
2004-07,1131
2004-08,1133
2004-09,1188
2004-10,1203
2004-11,805
2004-12,1447
2005-01,1606
2005-02,1250
2005-03,1018
2005-04,1096
2005-05,1132
2005-06,1380
2005-07,1038
2005-08,1062
2005-09,1026
2005-10,1118
2005-11,1051
2005-12,1319
2006-01,1831
2006-02,905
2006-03,1339
2006-04,1188
2006-05,1094
2006-06,1270
2006-07,1339
2006-08,1123
2006-09,1408
2006-10,1374
2006-11,1291
2006-12,1420
2007-01,1950
2007-02,1031
2007-03,1454
2007-04,1383
2007-05,1264
2007-06,1612
2007-07,1250
2007-08,1312
2007-09,1524
2007-10,1773
2007-11,1294
2007-12,1855
2008-01,1795
2008-02,1075
2008-03,1400
2008-04,1628
2008-05,1347
2008-06,1517
2008-07,1466
2008-08,1276
2008-09,1973
2008-10,1560
2008-11,1424
2008-12,2026
2009-01,2184
2009-02,1558
2009-03,1479
2009-04,1660
2009-05,1512
2009-06,1746
2009-07,1495
2009-08,1480
2009-09,1920
2009-10,1594
2009-11,1453
2009-12,1934
2010-01,2260
2010-02,1294
2010-03,1669
2010-04,1626
2010-05,1866
2010-06,1780
2010-07,1677
2010-08,1746
2010-09,1923
2010-10,2080
2010-11,1830
2010-12,2068
2011-01,2350
2011-02,1572
2011-03,2110
2011-04,1792
2011-05,2538
2011-06,2067
2011-07,1724
2011-08,1987
2011-09,2117
2011-10,2317
2011-11,1941
2011-12,2333
2012-01,4724
2012-02,1625
2012-03,2094
2012-04,1881
2012-05,2262
2012-06,2398
2012-07,1986
2012-08,2024
2012-09,2176
2012-10,2445
2012-11,2244
2012-12,2783
2013-01,2867
2013-02,1692
2013-03,2159
2013-04,2270
2013-05,2299
2013-06,2238
2013-07,2196
2013-08,2029
2013-09,2688
2013-10,2627
2013-11,2224
2013-12,2694
2014-01,2775
2014-02,1739
2014-03,2191
2014-04,2180
2014-05,2106
2014-06,2532
2014-07,2215
2014-08,2173
2014-09,2890
2014-10,2759
2014-11,2064
2014-12,2829
2015-01,2671
2015-02,1652
2015-03,2221
2015-04,1999
2015-05,2063
2015-06,2541
2015-07,2206
2015-08,2021
2015-09,2418
2015-10,2650
2015-11,2193
2015-12,3132
2016-01,2720
2016-02,1915
2016-03,2369
2016-04,2955
2016-05,2537
2016-06,2798
2016-07,2321
2016-08,2161
2016-09,2734
2016-10,2762
2016-11,2577
2016-12,3614
2017-01,2674
2017-02,1922
2017-03,2944
2017-04,2310
2017-05,2744
2017-06,3131
2017-07,3336
2017-08,2674
2017-09,4019
2017-10,3405
2017-11,3245
2017-12,3906
2018-01,2906
2018-02,2354
2018-03,2898
2018-04,2973
2018-05,3050
2018-06,3304
2018-07,3033
2018-08,3039
2018-09,3297
2018-10,3777
2018-11,2912
2018-12,4556
2019-01,3177
2019-02,2439
2019-03,3667
2019-04,3466
2019-05,3316
2019-06,3836
2019-07,3779
2019-08,3448
2019-09,3774
2019-10,3711
2019-11,3979
2019-12,5223
2020-01,3724
2020-02,3440
2020-03,3812
2020-04,3339
2020-05,3203
2020-06,4283
2020-07,4015
2020-08,3975
2020-09,4119
2020-10,4352
2020-11,4681
2020-12,6348
2021-01,4322
2021-02,3241
2021-03,4609
2021-04,4039
2021-05,4121
2021-06,4835
2021-07,4144
2021-08,3993
2021-09,4515
2021-10,4494
2021-11,4517
2021-12,6258
2022-01,4246
2022-02,3688
2022-03,4629
2022-04,4221
2022-05,4333
2022-06,5573
2022-07,4240
2022-08,4805
2022-09,4891
2022-10,4796
2022-11,5017
2022-12,7108
2023-01,4435
2023-02,3965
2023-03,7293
2023-04,5695
2023-05,5200
2023-06,6216
2023-07,5071
2023-08,5572
2023-09,5983
2023-10,5825
2023-11,6094
2023-12,7933
2024-01,5846
2024-02,4806
2024-03,5647
2024-04,5528
2024-05,6041
2024-06,6449
2024-07,5996
2024-08,6483
2024-09,6339
2024-10,6285
2024-11,5914
2024-12,7598
2025-01,5349
2025-02,3847
