Date,Estrategias de Crecimiento
1962-03,176
1962-04,138
1962-05,146
1962-06,128
1962-07,152
1962-08,85
1962-09,143
1962-10,131
1962-11,126
1962-12,226
1963-01,250
1963-02,112
1963-03,167
1963-04,137
1963-05,135
1963-06,138
1963-07,115
1963-08,100
1963-09,183
1963-10,140
1963-11,126
1963-12,315
1964-01,260
1964-02,126
1964-03,147
1964-04,152
1964-05,152
1964-06,149
1964-07,130
1964-08,114
1964-09,185
1964-10,137
1964-11,128
1964-12,299
1965-01,262
1965-02,172
1965-03,190
1965-04,166
1965-05,184
1965-06,149
1965-07,179
1965-08,124
1965-09,176
1965-10,185
1965-11,164
1965-12,260
1966-01,249
1966-02,143
1966-03,196
1966-04,177
1966-05,195
1966-06,177
1966-07,165
1966-08,135
1966-09,188
1966-10,190
1966-11,188
1966-12,310
1967-01,313
1967-02,136
1967-03,209
1967-04,181
1967-05,175
1967-06,195
1967-07,229
1967-08,178
1967-09,219
1967-10,227
1967-11,170
1967-12,429
1968-01,572
1968-02,218
1968-03,255
1968-04,224
1968-05,186
1968-06,239
1968-07,225
1968-08,210
1968-09,276
1968-10,219
1968-11,190
1968-12,328
1969-01,360
1969-02,239
1969-03,258
1969-04,242
1969-05,230
1969-06,286
1969-07,256
1969-08,219
1969-09,272
1969-10,233
1969-11,258
1969-12,463
1970-01,1232
1970-02,234
1970-03,306
1970-04,248
1970-05,232
1970-06,226
1970-07,268
1970-08,196
1970-09,311
1970-10,283
1970-11,254
1970-12,424
1971-01,495
1971-02,270
1971-03,290
1971-04,283
1971-05,305
1971-06,279
1971-07,271
1971-08,265
1971-09,305
1971-10,301
1971-11,284
1971-12,572
1972-01,559
1972-02,278
1972-03,352
1972-04,343
1972-05,412
1972-06,315
1972-07,311
1972-08,279
1972-09,351
1972-10,309
1972-11,259
1972-12,480
1973-01,583
1973-02,289
1973-03,389
1973-04,317
1973-05,250
1973-06,313
1973-07,332
1973-08,270
1973-09,417
1973-10,356
1973-11,291
1973-12,463
1974-01,604
1974-02,325
1974-03,408
1974-04,377
1974-05,275
1974-06,404
1974-07,362
1974-08,309
1974-09,389
1974-10,511
1974-11,323
1974-12,604
1975-01,612
1975-02,271
1975-03,422
1975-04,388
1975-05,358
1975-06,369
1975-07,385
1975-08,404
1975-09,345
1975-10,404
1975-11,316
1975-12,620
1976-01,760
1976-02,324
1976-03,462
1976-04,411
1976-05,331
1976-06,444
1976-07,373
1976-08,360
1976-09,399
1976-10,459
1976-11,337
1976-12,545
1977-01,825
1977-02,312
1977-03,463
1977-04,429
1977-05,376
1977-06,420
1977-07,397
1977-08,353
1977-09,461
1977-10,360
1977-11,361
1977-12,680
1978-01,892
1978-02,343
1978-03,486
1978-04,467
1978-05,370
1978-06,495
1978-07,395
1978-08,365
1978-09,400
1978-10,436
1978-11,437
1978-12,599
1979-01,935
1979-02,400
1979-03,511
1979-04,406
1979-05,359
1979-06,437
1979-07,419
1979-08,398
1979-09,543
1979-10,484
1979-11,380
1979-12,531
1980-01,1068
1980-02,387
1980-03,562
1980-04,513
1980-05,402
1980-06,549
1980-07,520
1980-08,455
1980-09,498
1980-10,498
1980-11,460
1980-12,609
1981-01,1152
1981-02,461
1981-03,582
1981-04,693
1981-05,407
1981-06,547
1981-07,502
1981-08,409
1981-09,558
1981-10,574
1981-11,432
1981-12,772
1982-01,1093
1982-02,481
1982-03,557
1982-04,551
1982-05,420
1982-06,634
1982-07,510
1982-08,440
1982-09,618
1982-10,524
1982-11,482
1982-12,724
1983-01,1416
1983-02,503
1983-03,626
1983-04,633
1983-05,460
1983-06,604
1983-07,611
1983-08,521
1983-09,602
1983-10,565
1983-11,515
1983-12,988
1984-01,1398
1984-02,527
1984-03,643
1984-04,685
1984-05,518
1984-06,721
1984-07,616
1984-08,574
1984-09,705
1984-10,572
1984-11,631
1984-12,853
1985-01,1729
1985-02,546
1985-03,736
1985-04,711
1985-05,599
1985-06,712
1985-07,695
1985-08,554
1985-09,732
1985-10,688
1985-11,568
1985-12,859
1986-01,1588
1986-02,657
1986-03,749
1986-04,753
1986-05,650
1986-06,784
1986-07,787
1986-08,684
1986-09,840
1986-10,799
1986-11,678
1986-12,1243
1987-01,1798
1987-02,731
1987-03,953
1987-04,873
1987-05,677
1987-06,804
1987-07,791
1987-08,653
1987-09,827
1987-10,758
1987-11,734
1987-12,1004
1988-01,2100
1988-02,707
1988-03,963
1988-04,859
1988-05,752
1988-06,943
1988-07,812
1988-08,837
1988-09,886
1988-10,904
1988-11,663
1988-12,1170
1989-01,2218
1989-02,909
1989-03,1062
1989-04,933
1989-05,849
1989-06,1051
1989-07,984
1989-08,785
1989-09,1143
1989-10,884
1989-11,914
1989-12,1154
1990-01,2523
1990-02,898
1990-03,1145
1990-04,1204
1990-05,946
1990-06,1136
1990-07,1000
1990-08,825
1990-09,1320
1990-10,1077
1990-11,802
1990-12,1361
1991-01,2895
1991-02,1023
1991-03,1266
1991-04,1085
1991-05,1176
1991-06,1120
1991-07,1130
1991-08,868
1991-09,1110
1991-10,1048
1991-11,921
1991-12,1685
1992-01,2404
1992-02,1155
1992-03,1271
1992-04,1255
1992-05,1188
1992-06,1350
1992-07,1244
1992-08,1078
1992-09,1360
1992-10,1227
1992-11,1160
1992-12,1455
1993-01,2520
1993-02,1323
1993-03,1621
1993-04,1346
1993-05,1488
1993-06,1369
1993-07,1200
1993-08,1213
1993-09,1345
1993-10,1362
1993-11,966
1993-12,1426
1994-01,2560
1994-02,1150
1994-03,1524
1994-04,1464
1994-05,1292
1994-06,1429
1994-07,1311
1994-08,1133
1994-09,1457
1994-10,1334
1994-11,1151
1994-12,1749
1995-01,2624
1995-02,1227
1995-03,1429
1995-04,1567
1995-05,1661
1995-06,1525
1995-07,1450
1995-08,1148
1995-09,1507
1995-10,1469
1995-11,1209
1995-12,1806
1996-01,2478
1996-02,1465
1996-03,1726
1996-04,1605
1996-05,1316
1996-06,1615
1996-07,1564
1996-08,1344
1996-09,1809
1996-10,1501
1996-11,1313
1996-12,1858
1997-01,2433
1997-02,1298
1997-03,1563
1997-04,1752
1997-05,1574
1997-06,1718
1997-07,1568
1997-08,1408
1997-09,1595
1997-10,1449
1997-11,1224
1997-12,1837
1998-01,2303
1998-02,2043
1998-03,1699
1998-04,1732
1998-05,1379
1998-06,1928
1998-07,1495
1998-08,1496
1998-09,1763
1998-10,1330
1998-11,1286
1998-12,1891
1999-01,2420
1999-02,1360
1999-03,1911
1999-04,1773
1999-05,1717
1999-06,1727
1999-07,1425
1999-08,1277
1999-09,1840
1999-10,1369
1999-11,1460
1999-12,1766
2000-01,2937
2000-02,1380
2000-03,1837
2000-04,1969
2000-05,1559
2000-06,2210
2000-07,1542
2000-08,1387
2000-09,1794
2000-10,1588
2000-11,1405
2000-12,2004
2001-01,2701
2001-02,1349
2001-03,1832
2001-04,1837
2001-05,1557
2001-06,1946
2001-07,1814
2001-08,1438
2001-09,1870
2001-10,1943
2001-11,1467
2001-12,2294
2002-01,3098
2002-02,1482
2002-03,1927
2002-04,2137
2002-05,1668
2002-06,1811
2002-07,1618
2002-08,1600
2002-09,2157
2002-10,1678
2002-11,1543
2002-12,2094
2003-01,2849
2003-02,1718
2003-03,2076
2003-04,1946
2003-05,1589
2003-06,2160
2003-07,1592
2003-08,1653
2003-09,2412
2003-10,1744
2003-11,1591
2003-12,2304
2004-01,3103
2004-02,1881
2004-03,2535
2004-04,2017
2004-05,2083
2004-06,2516
2004-07,2245
2004-08,2062
2004-09,2358
2004-10,2215
2004-11,1803
2004-12,2617
2005-01,3286
2005-02,2176
2005-03,2191
2005-04,2145
2005-05,2182
2005-06,2583
2005-07,2037
2005-08,2108
2005-09,2200
2005-10,2183
2005-11,2123
2005-12,2498
2006-01,3527
2006-02,1954
2006-03,2708
2006-04,2313
2006-05,2173
2006-06,2662
2006-07,2536
2006-08,2256
2006-09,2723
2006-10,2758
2006-11,2560
2006-12,2710
2007-01,3665
2007-02,2122
2007-03,2897
2007-04,2824
2007-05,2594
2007-06,3063
2007-07,2560
2007-08,2550
2007-09,3056
2007-10,3290
2007-11,2622
2007-12,3252
2008-01,3448
2008-02,2308
2008-03,2955
2008-04,3015
2008-05,2736
2008-06,2929
2008-07,2848
2008-08,2460
2008-09,3573
2008-10,3114
2008-11,2716
2008-12,3596
2009-01,4074
2009-02,3059
2009-03,2911
2009-04,3222
2009-05,2991
2009-06,3406
2009-07,2936
2009-08,2769
2009-09,3596
2009-10,3103
2009-11,2878
2009-12,3576
2010-01,4242
2010-02,2555
2010-03,3232
2010-04,3506
2010-05,3567
2010-06,3554
2010-07,3199
2010-08,3314
2010-09,3539
2010-10,3770
2010-11,3536
2010-12,3779
2011-01,4479
2011-02,3078
2011-03,3903
2011-04,3671
2011-05,5086
2011-06,3956
2011-07,3356
2011-08,3730
2011-09,4183
2011-10,4144
2011-11,3757
2011-12,4287
2012-01,7103
2012-02,3292
2012-03,4062
2012-04,3913
2012-05,4335
2012-06,4470
2012-07,3961
2012-08,3735
2012-09,4300
2012-10,4402
2012-11,4116
2012-12,4914
2013-01,5146
2013-02,3272
2013-03,4101
2013-04,4450
2013-05,4253
2013-06,4266
2013-07,4121
2013-08,3886
2013-09,4962
2013-10,4733
2013-11,4279
2013-12,4977
2014-01,5293
2014-02,3446
2014-03,4235
2014-04,4295
2014-05,4110
2014-06,4702
2014-07,4266
2014-08,4187
2014-09,5207
2014-10,5154
2014-11,4195
2014-12,5258
2015-01,5272
2015-02,3394
2015-03,4348
2015-04,4187
2015-05,4028
2015-06,5003
2015-07,4024
2015-08,4084
2015-09,4624
2015-10,4843
2015-11,4246
2015-12,5771
2016-01,5263
2016-02,3877
2016-03,4629
2016-04,5368
2016-05,4565
2016-06,5350
2016-07,4591
2016-08,4308
2016-09,5300
2016-10,5236
2016-11,4755
2016-12,6649
2017-01,5298
2017-02,3963
2017-03,5494
2017-04,4658
2017-05,5196
2017-06,6093
2017-07,6156
2017-08,5118
2017-09,6894
2017-10,6213
2017-11,5973
2017-12,7081
2018-01,5726
2018-02,4645
2018-03,5625
2018-04,5864
2018-05,5709
2018-06,6296
2018-07,5960
2018-08,5792
2018-09,6447
2018-10,7018
2018-11,5580
2018-12,8267
2019-01,6075
2019-02,4789
2019-03,6801
2019-04,6353
2019-05,6455
2019-06,7339
2019-07,7001
2019-08,6665
2019-09,7484
2019-10,7122
2019-11,7367
2019-12,9374
2020-01,7173
2020-02,6320
2020-03,7382
2020-04,6583
2020-05,6296
2020-06,8387
2020-07,7514
2020-08,7518
2020-09,8134
2020-10,8379
2020-11,8681
2020-12,11775
2021-01,8621
2021-02,6634
2021-03,8957
2021-04,7841
2021-05,7741
2021-06,9152
2021-07,8134
2021-08,7779
2021-09,8647
2021-10,8641
2021-11,8604
2021-12,11503
2022-01,8368
2022-02,7185
2022-03,8811
2022-04,8249
2022-05,8212
2022-06,10909
2022-07,8291
2022-08,9224
2022-09,9775
2022-10,9216
2022-11,9377
2022-12,13659
2023-01,8947
2023-02,7704
2023-03,19200
2023-04,12601
2023-05,9750
2023-06,11822
2023-07,9652
2023-08,10376
2023-09,11160
2023-10,11227
2023-11,11259
2023-12,14930
2024-01,11429
2024-02,9386
2024-03,10925
2024-04,10891
2024-05,11689
2024-06,12657
2024-07,11553
2024-08,12089
2024-09,12441
2024-10,12265
2024-11,11459
2024-12,14972
2025-01,10622
2025-02,8365
2025-03,1712
