Date,Gestión del Conocimiento
1971-08,118
1971-09,171
1971-10,172
1971-11,118
1971-12,195
1972-01,222
1972-02,125
1972-03,164
1972-04,226
1972-05,136
1972-06,141
1972-07,239
1972-08,142
1972-09,171
1972-10,231
1972-11,123
1972-12,195
1973-01,266
1973-02,177
1973-03,214
1973-04,162
1973-05,174
1973-06,156
1973-07,195
1973-08,157
1973-09,200
1973-10,209
1973-11,143
1973-12,195
1974-01,246
1974-02,159
1974-03,252
1974-04,170
1974-05,227
1974-06,218
1974-07,186
1974-08,176
1974-09,262
1974-10,224
1974-11,181
1974-12,249
1975-01,293
1975-02,154
1975-03,268
1975-04,232
1975-05,170
1975-06,246
1975-07,210
1975-08,196
1975-09,250
1975-10,216
1975-11,153
1975-12,283
1976-01,428
1976-02,148
1976-03,241
1976-04,274
1976-05,181
1976-06,236
1976-07,269
1976-08,195
1976-09,255
1976-10,284
1976-11,171
1976-12,274
1977-01,499
1977-02,166
1977-03,289
1977-04,276
1977-05,205
1977-06,245
1977-07,285
1977-08,168
1977-09,259
1977-10,267
1977-11,179
1977-12,317
1978-01,541
1978-02,164
1978-03,305
1978-04,298
1978-05,200
1978-06,217
1978-07,368
1978-08,182
1978-09,243
1978-10,312
1978-11,214
1978-12,309
1979-01,560
1979-02,188
1979-03,366
1979-04,290
1979-05,217
1979-06,369
1979-07,284
1979-08,169
1979-09,297
1979-10,288
1979-11,214
1979-12,349
1980-01,661
1980-02,198
1980-03,404
1980-04,317
1980-05,220
1980-06,345
1980-07,323
1980-08,190
1980-09,347
1980-10,333
1980-11,230
1980-12,375
1981-01,738
1981-02,207
1981-03,438
1981-04,313
1981-05,218
1981-06,345
1981-07,410
1981-08,222
1981-09,385
1981-10,330
1981-11,206
1981-12,415
1982-01,828
1982-02,217
1982-03,446
1982-04,374
1982-05,257
1982-06,413
1982-07,362
1982-08,189
1982-09,412
1982-10,319
1982-11,274
1982-12,443
1983-01,872
1983-02,258
1983-03,516
1983-04,344
1983-05,284
1983-06,414
1983-07,407
1983-08,219
1983-09,478
1983-10,306
1983-11,307
1983-12,393
1984-01,1116
1984-02,319
1984-03,491
1984-04,386
1984-05,303
1984-06,450
1984-07,439
1984-08,290
1984-09,475
1984-10,360
1984-11,312
1984-12,476
1985-01,1221
1985-02,323
1985-03,522
1985-04,424
1985-05,331
1985-06,416
1985-07,473
1985-08,274
1985-09,515
1985-10,319
1985-11,320
1985-12,563
1986-01,1373
1986-02,279
1986-03,584
1986-04,376
1986-05,411
1986-06,457
1986-07,449
1986-08,274
1986-09,584
1986-10,432
1986-11,388
1986-12,580
1987-01,1278
1987-02,336
1987-03,635
1987-04,523
1987-05,349
1987-06,572
1987-07,447
1987-08,319
1987-09,721
1987-10,371
1987-11,371
1987-12,711
1988-01,1476
1988-02,375
1988-03,734
1988-04,456
1988-05,391
1988-06,615
1988-07,453
1988-08,369
1988-09,664
1988-10,393
1988-11,430
1988-12,776
1989-01,1659
1989-02,459
1989-03,851
1989-04,482
1989-05,488
1989-06,603
1989-07,565
1989-08,466
1989-09,780
1989-10,476
1989-11,359
1989-12,806
1990-01,1782
1990-02,510
1990-03,968
1990-04,614
1990-05,530
1990-06,802
1990-07,580
1990-08,440
1990-09,906
1990-10,528
1990-11,437
1990-12,887
1991-01,1885
1991-02,473
1991-03,851
1991-04,848
1991-05,585
1991-06,766
1991-07,593
1991-08,402
1991-09,815
1991-10,586
1991-11,443
1991-12,878
1992-01,1511
1992-02,540
1992-03,1036
1992-04,722
1992-05,698
1992-06,869
1992-07,724
1992-08,506
1992-09,988
1992-10,663
1992-11,555
1992-12,1107
1993-01,1659
1993-02,547
1993-03,910
1993-04,758
1993-05,721
1993-06,820
1993-07,686
1993-08,649
1993-09,1018
1993-10,594
1993-11,568
1993-12,1198
1994-01,1990
1994-02,595
1994-03,1037
1994-04,696
1994-05,711
1994-06,1007
1994-07,673
1994-08,631
1994-09,1001
1994-10,746
1994-11,584
1994-12,1262
1995-01,1978
1995-02,717
1995-03,1072
1995-04,720
1995-05,709
1995-06,1159
1995-07,769
1995-08,624
1995-09,1168
1995-10,812
1995-11,779
1995-12,1181
1996-01,2155
1996-02,698
1996-03,1197
1996-04,826
1996-05,846
1996-06,1148
1996-07,898
1996-08,647
1996-09,1136
1996-10,862
1996-11,831
1996-12,1263
1997-01,2320
1997-02,794
1997-03,1163
1997-04,885
1997-05,843
1997-06,1314
1997-07,911
1997-08,639
1997-09,1094
1997-10,943
1997-11,795
1997-12,1369
1998-01,2350
1998-02,759
1998-03,1411
1998-04,933
1998-05,759
1998-06,1223
1998-07,1087
1998-08,850
1998-09,1239
1998-10,881
1998-11,895
1998-12,1411
1999-01,2262
1999-02,922
1999-03,1388
1999-04,1058
1999-05,876
1999-06,1276
1999-07,1144
1999-08,1066
1999-09,1377
1999-10,1133
1999-11,1125
1999-12,1541
2000-01,2657
2000-02,1001
2000-03,1606
2000-04,1186
2000-05,959
2000-06,1354
2000-07,1211
2000-08,1132
2000-09,1336
2000-10,1602
2000-11,1183
2000-12,1694
2001-01,2629
2001-02,815
2001-03,1831
2001-04,1196
2001-05,1428
2001-06,1533
2001-07,1189
2001-08,1209
2001-09,1472
2001-10,1670
2001-11,969
2001-12,2312
2002-01,3204
2002-02,999
2002-03,1731
2002-04,1373
2002-05,1597
2002-06,1570
2002-07,1320
2002-08,1293
2002-09,2084
2002-10,1470
2002-11,1488
2002-12,2061
2003-01,3048
2003-02,1243
2003-03,1727
2003-04,1372
2003-05,1052
2003-06,1780
2003-07,1397
2003-08,1385
2003-09,2495
2003-10,1603
2003-11,1379
2003-12,2412
2004-01,3267
2004-02,1392
2004-03,2134
2004-04,1664
2004-05,1331
2004-06,2001
2004-07,1721
2004-08,1649
2004-09,1793
2004-10,1755
2004-11,1553
2004-12,2228
2005-01,3308
2005-02,1228
2005-03,1905
2005-04,1685
2005-05,1469
2005-06,2417
2005-07,1748
2005-08,1886
2005-09,2041
2005-10,1985
2005-11,1685
2005-12,2207
2006-01,3959
2006-02,1333
2006-03,2125
2006-04,2173
2006-05,1615
2006-06,2288
2006-07,2178
2006-08,2194
2006-09,2392
2006-10,2131
2006-11,2181
2006-12,2468
2007-01,3861
2007-02,1881
2007-03,2531
2007-04,1928
2007-05,2563
2007-06,2940
2007-07,2256
2007-08,2623
2007-09,2153
2007-10,2787
2007-11,2321
2007-12,3599
2008-01,3861
2008-02,1764
2008-03,2370
2008-04,2448
2008-05,2020
2008-06,2757
2008-07,2362
2008-08,1949
2008-09,3358
2008-10,3112
2008-11,2781
2008-12,4141
2009-01,3786
2009-02,2287
2009-03,2790
2009-04,2397
2009-05,2190
2009-06,3085
2009-07,2475
2009-08,2740
2009-09,4300
2009-10,3066
2009-11,3094
2009-12,3589
2010-01,4408
2010-02,2221
2010-03,3350
2010-04,2471
2010-05,2835
2010-06,3376
2010-07,3516
2010-08,4214
2010-09,3052
2010-10,3934
2010-11,4029
2010-12,3716
2011-01,4916
2011-02,2442
2011-03,3042
2011-04,2829
2011-05,3522
2011-06,3360
2011-07,3190
2011-08,4795
2011-09,4040
2011-10,3951
2011-11,3814
2011-12,4145
2012-01,7217
2012-02,2976
2012-03,4042
2012-04,3415
2012-05,3672
2012-06,4814
2012-07,4482
2012-08,3169
2012-09,3967
2012-10,4650
2012-11,4300
2012-12,4949
2013-01,5786
2013-02,2876
2013-03,3825
2013-04,3406
2013-05,3557
2013-06,4307
2013-07,3973
2013-08,2979
2013-09,4595
2013-10,5233
2013-11,4535
2013-12,4824
2014-01,5594
2014-02,3092
2014-03,3947
2014-04,3792
2014-05,3390
2014-06,3930
2014-07,3847
2014-08,3448
2014-09,4488
2014-10,4502
2014-11,4134
2014-12,4985
2015-01,7828
2015-02,3073
2015-03,4282
2015-04,3553
2015-05,3396
2015-06,4240
2015-07,3855
2015-08,3635
2015-09,3971
2015-10,5402
2015-11,3803
2015-12,4813
2016-01,5721
2016-02,3970
2016-03,4343
2016-04,5642
2016-05,3820
2016-06,4805
2016-07,4254
2016-08,3679
2016-09,4810
2016-10,5096
2016-11,4283
2016-12,5834
2017-01,4618
2017-02,3777
2017-03,5292
2017-04,3862
2017-05,4959
2017-06,5391
2017-07,5938
2017-08,5163
2017-09,6458
2017-10,5598
2017-11,5943
2017-12,6683
2018-01,5314
2018-02,4184
2018-03,4840
2018-04,5207
2018-05,5218
2018-06,5542
2018-07,5188
2018-08,5435
2018-09,6039
2018-10,6605
2018-11,4805
2018-12,7022
2019-01,5276
2019-02,4531
2019-03,6088
2019-04,5046
2019-05,5333
2019-06,6123
2019-07,5841
2019-08,6074
2019-09,6375
2019-10,6526
2019-11,8085
2019-12,8332
2020-01,5778
2020-02,5208
2020-03,6055
2020-04,5708
2020-05,5421
2020-06,6445
2020-07,6399
2020-08,6551
2020-09,6776
2020-10,7387
2020-11,6665
2020-12,10364
2021-01,6902
2021-02,5670
2021-03,6901
2021-04,6373
2021-05,6100
2021-06,7433
2021-07,6633
2021-08,6965
2021-09,7628
2021-10,7320
2021-11,6805
2021-12,10218
2022-01,11448
2022-02,5966
2022-03,7067
2022-04,7106
2022-05,6860
2022-06,9254
2022-07,6586
2022-08,9439
2022-09,8214
2022-10,7940
2022-11,7811
2022-12,11154
2023-01,7087
2023-02,6642
2023-03,8901
2023-04,6926
2023-05,7746
2023-06,8812
2023-07,7578
2023-08,8738
2023-09,9083
2023-10,9586
2023-11,9783
2023-12,11704
2024-01,8458
2024-02,7885
2024-03,8748
2024-04,9051
2024-05,9749
2024-06,9573
2024-07,9103
2024-08,9765
2024-09,9480
2024-10,10173
2024-11,8732
2024-12,11013
2025-01,8089
2025-02,6839
2025-03,1484
