Date,Gestión del Cambio
1972-10,509
1972-11,255
1972-12,808
1973-01,861
1973-02,254
1973-03,410
1973-04,628
1973-05,303
1973-06,404
1973-07,496
1973-08,326
1973-09,345
1973-10,557
1973-11,299
1973-12,606
1974-01,789
1974-02,301
1974-03,438
1974-04,587
1974-05,399
1974-06,396
1974-07,618
1974-08,372
1974-09,427
1974-10,625
1974-11,314
1974-12,961
1975-01,840
1975-02,281
1975-03,514
1975-04,652
1975-05,277
1975-06,630
1975-07,565
1975-08,371
1975-09,359
1975-10,643
1975-11,290
1975-12,1096
1976-01,1160
1976-02,268
1976-03,461
1976-04,742
1976-05,292
1976-06,451
1976-07,717
1976-08,399
1976-09,377
1976-10,692
1976-11,330
1976-12,860
1977-01,1252
1977-02,261
1977-03,589
1977-04,711
1977-05,320
1977-06,473
1977-07,681
1977-08,391
1977-09,535
1977-10,715
1977-11,325
1977-12,710
1978-01,1074
1978-02,274
1978-03,618
1978-04,770
1978-05,337
1978-06,536
1978-07,595
1978-08,539
1978-09,468
1978-10,807
1978-11,445
1978-12,906
1979-01,1111
1979-02,331
1979-03,531
1979-04,649
1979-05,412
1979-06,475
1979-07,638
1979-08,279
1979-09,616
1979-10,787
1979-11,273
1979-12,872
1980-01,1232
1980-02,346
1980-03,688
1980-04,780
1980-05,412
1980-06,565
1980-07,600
1980-08,432
1980-09,689
1980-10,822
1980-11,292
1980-12,938
1981-01,1179
1981-02,254
1981-03,796
1981-04,674
1981-05,332
1981-06,621
1981-07,626
1981-08,345
1981-09,612
1981-10,771
1981-11,351
1981-12,1077
1982-01,1117
1982-02,277
1982-03,789
1982-04,748
1982-05,388
1982-06,751
1982-07,755
1982-08,376
1982-09,820
1982-10,718
1982-11,274
1982-12,1095
1983-01,1343
1983-02,304
1983-03,756
1983-04,693
1983-05,464
1983-06,710
1983-07,720
1983-08,371
1983-09,806
1983-10,593
1983-11,402
1983-12,937
1984-01,1485
1984-02,463
1984-03,825
1984-04,731
1984-05,593
1984-06,797
1984-07,989
1984-08,409
1984-09,853
1984-10,714
1984-11,443
1984-12,1155
1985-01,1526
1985-02,527
1985-03,793
1985-04,789
1985-05,452
1985-06,767
1985-07,782
1985-08,550
1985-09,794
1985-10,623
1985-11,496
1985-12,1010
1986-01,1662
1986-02,506
1986-03,849
1986-04,778
1986-05,583
1986-06,816
1986-07,805
1986-08,560
1986-09,823
1986-10,798
1986-11,514
1986-12,1338
1987-01,1438
1987-02,517
1987-03,918
1987-04,923
1987-05,458
1987-06,918
1987-07,987
1987-08,476
1987-09,1004
1987-10,474
1987-11,568
1987-12,1284
1988-01,2067
1988-02,539
1988-03,1163
1988-04,824
1988-05,552
1988-06,969
1988-07,748
1988-08,625
1988-09,887
1988-10,721
1988-11,599
1988-12,1308
1989-01,2220
1989-02,625
1989-03,1423
1989-04,927
1989-05,639
1989-06,1003
1989-07,862
1989-08,956
1989-09,989
1989-10,1104
1989-11,553
1989-12,1561
1990-01,2530
1990-02,788
1990-03,1377
1990-04,1122
1990-05,841
1990-06,1223
1990-07,1156
1990-08,749
1990-09,1193
1990-10,1087
1990-11,566
1990-12,2349
1991-01,2892
1991-02,579
1991-03,1378
1991-04,1206
1991-05,808
1991-06,1221
1991-07,1343
1991-08,617
1991-09,1375
1991-10,1090
1991-11,619
1991-12,2132
1992-01,2254
1992-02,814
1992-03,1957
1992-04,1209
1992-05,1530
1992-06,1716
1992-07,1287
1992-08,675
1992-09,1547
1992-10,1090
1992-11,802
1992-12,2115
1993-01,2541
1993-02,874
1993-03,1581
1993-04,1272
1993-05,1192
1993-06,1445
1993-07,1150
1993-08,1059
1993-09,1677
1993-10,1332
1993-11,710
1993-12,2459
1994-01,2979
1994-02,829
1994-03,1849
1994-04,1145
1994-05,1003
1994-06,2231
1994-07,1151
1994-08,903
1994-09,1592
1994-10,1361
1994-11,974
1994-12,2461
1995-01,2852
1995-02,1014
1995-03,1966
1995-04,1292
1995-05,1132
1995-06,1834
1995-07,1433
1995-08,1167
1995-09,2067
1995-10,1239
1995-11,1080
1995-12,2562
1996-01,3464
1996-02,1056
1996-03,2375
1996-04,1657
1996-05,1274
1996-06,2089
1996-07,1762
1996-08,1119
1996-09,1948
1996-10,1360
1996-11,1229
1996-12,2405
1997-01,2920
1997-02,1261
1997-03,2035
1997-04,1535
1997-05,1084
1997-06,2282
1997-07,1635
1997-08,1121
1997-09,1623
1997-10,1686
1997-11,1054
1997-12,2757
1998-01,3200
1998-02,967
1998-03,2267
1998-04,1546
1998-05,1129
1998-06,2181
1998-07,1796
1998-08,1283
1998-09,2337
1998-10,1687
1998-11,1085
1998-12,2782
1999-01,3154
1999-02,1311
1999-03,2098
1999-04,1677
1999-05,1200
1999-06,2005
1999-07,1889
1999-08,1614
1999-09,2147
1999-10,1923
1999-11,1763
1999-12,2783
2000-01,4133
2000-02,1258
2000-03,2408
2000-04,1685
2000-05,1363
2000-06,2309
2000-07,2023
2000-08,1676
2000-09,2561
2000-10,1954
2000-11,1706
2000-12,3497
2001-01,4182
2001-02,1212
2001-03,2514
2001-04,1924
2001-05,1784
2001-06,2693
2001-07,1792
2001-08,1987
2001-09,2646
2001-10,2513
2001-11,1606
2001-12,3995
2002-01,4225
2002-02,1456
2002-03,2649
2002-04,2476
2002-05,1597
2002-06,2416
2002-07,2165
2002-08,2162
2002-09,3551
2002-10,2256
2002-11,2492
2002-12,3387
2003-01,4203
2003-02,2027
2003-03,2866
2003-04,2376
2003-05,1459
2003-06,3287
2003-07,1986
2003-08,2941
2003-09,4551
2003-10,2489
2003-11,1905
2003-12,4532
2004-01,4547
2004-02,2388
2004-03,3181
2004-04,2447
2004-05,1891
2004-06,3461
2004-07,3319
2004-08,2726
2004-09,2906
2004-10,2785
2004-11,2248
2004-12,3727
2005-01,4605
2005-02,1992
2005-03,3018
2005-04,2388
2005-05,2298
2005-06,3972
2005-07,3607
2005-08,3145
2005-09,3082
2005-10,2996
2005-11,2264
2005-12,4280
2006-01,5536
2006-02,1956
2006-03,3494
2006-04,3350
2006-05,3544
2006-06,3449
2006-07,3341
2006-08,3455
2006-09,3862
2006-10,3096
2006-11,3165
2006-12,4315
2007-01,5414
2007-02,3116
2007-03,4494
2007-04,2983
2007-05,3933
2007-06,5208
2007-07,3854
2007-08,4288
2007-09,3564
2007-10,4193
2007-11,3629
2007-12,5274
2008-01,5294
2008-02,2821
2008-03,3850
2008-04,3310
2008-05,3300
2008-06,4626
2008-07,3878
2008-08,3159
2008-09,5514
2008-10,4360
2008-11,4288
2008-12,6451
2009-01,5374
2009-02,5789
2009-03,4197
2009-04,3824
2009-05,3953
2009-06,4848
2009-07,4586
2009-08,4525
2009-09,6897
2009-10,5078
2009-11,4035
2009-12,6024
2010-01,7195
2010-02,3538
2010-03,6035
2010-04,4387
2010-05,6113
2010-06,5314
2010-07,5017
2010-08,6303
2010-09,5439
2010-10,5536
2010-11,6611
2010-12,6576
2011-01,6881
2011-02,4798
2011-03,5900
2011-04,4844
2011-05,10427
2011-06,6487
2011-07,4671
2011-08,6923
2011-09,7164
2011-10,5660
2011-11,6572
2011-12,7517
2012-01,13727
2012-02,5683
2012-03,7763
2012-04,6277
2012-05,6745
2012-06,7858
2012-07,9134
2012-08,6614
2012-09,7226
2012-10,8050
2012-11,7748
2012-12,9371
2013-01,11931
2013-02,5627
2013-03,7668
2013-04,6611
2013-05,7381
2013-06,7840
2013-07,7499
2013-08,6007
2013-09,8625
2013-10,9439
2013-11,7564
2013-12,9559
2014-01,11041
2014-02,5211
2014-03,7206
2014-04,7143
2014-05,6155
2014-06,7685
2014-07,7825
2014-08,6954
2014-09,7927
2014-10,8335
2014-11,7418
2014-12,8893
2015-01,11434
2015-02,5345
2015-03,7882
2015-04,6680
2015-05,6018
2015-06,7967
2015-07,7680
2015-08,6868
2015-09,7891
2015-10,8648
2015-11,7459
2015-12,9856
2016-01,10779
2016-02,6740
2016-03,7525
2016-04,11005
2016-05,7740
2016-06,8539
2016-07,7784
2016-08,7042
2016-09,8877
2016-10,8566
2016-11,8527
2016-12,10935
2017-01,8278
2017-02,6303
2017-03,9779
2017-04,7177
2017-05,9012
2017-06,9536
2017-07,11779
2017-08,10602
2017-09,14896
2017-10,10966
2017-11,10657
2017-12,13086
2018-01,9632
2018-02,7981
2018-03,10004
2018-04,10459
2018-05,9693
2018-06,9863
2018-07,9888
2018-08,11365
2018-09,10647
2018-10,12109
2018-11,8952
2018-12,13491
2019-01,10809
2019-02,7111
2019-03,11198
2019-04,9745
2019-05,11363
2019-06,12465
2019-07,11380
2019-08,12459
2019-09,12911
2019-10,11097
2019-11,12599
2019-12,16974
2020-01,13296
2020-02,9924
2020-03,12231
2020-04,10619
2020-05,9162
2020-06,12665
2020-07,12972
2020-08,14020
2020-09,12551
2020-10,11895
2020-11,12635
2020-12,24161
2021-01,12095
2021-02,10199
2021-03,14519
2021-04,12413
2021-05,10713
2021-06,14733
2021-07,11904
2021-08,13917
2021-09,14143
2021-10,12707
2021-11,14654
2021-12,20276
2022-01,13559
2022-02,10993
2022-03,13593
2022-04,12698
2022-05,13929
2022-06,18189
2022-07,12906
2022-08,19360
2022-09,14845
2022-10,15083
2022-11,15045
2022-12,23482
2023-01,13658
2023-02,12795
2023-03,19054
2023-04,15188
2023-05,16557
2023-06,21314
2023-07,16241
2023-08,18490
2023-09,19642
2023-10,19130
2023-11,19112
2023-12,25538
2024-01,18313
2024-02,16889
2024-03,17869
2024-04,17263
2024-05,20355
2024-06,19770
2024-07,20036
2024-08,21653
2024-09,24417
2024-10,20421
2024-11,17995
2024-12,24855
2025-01,17041
2025-02,13820
2025-03,6056
