Date,Estrategias de Crecimiento
1979-01,915
1979-02,390
1979-03,496
1979-04,394
1979-05,353
1979-06,427
1979-07,413
1979-08,388
1979-09,527
1979-10,472
1979-11,374
1979-12,517
1980-01,1038
1980-02,378
1980-03,542
1980-04,501
1980-05,391
1980-06,541
1980-07,509
1980-08,444
1980-09,485
1980-10,490
1980-11,448
1980-12,592
1981-01,1128
1981-02,453
1981-03,566
1981-04,680
1981-05,398
1981-06,531
1981-07,485
1981-08,400
1981-09,541
1981-10,558
1981-11,416
1981-12,760
1982-01,1059
1982-02,470
1982-03,540
1982-04,537
1982-05,403
1982-06,620
1982-07,491
1982-08,430
1982-09,605
1982-10,509
1982-11,463
1982-12,702
1983-01,1378
1983-02,491
1983-03,601
1983-04,625
1983-05,447
1983-06,590
1983-07,597
1983-08,504
1983-09,584
1983-10,555
1983-11,501
1983-12,955
1984-01,1360
1984-02,509
1984-03,624
1984-04,659
1984-05,506
1984-06,697
1984-07,603
1984-08,562
1984-09,692
1984-10,559
1984-11,608
1984-12,830
1985-01,1678
1985-02,529
1985-03,718
1985-04,691
1985-05,581
1985-06,690
1985-07,678
1985-08,542
1985-09,707
1985-10,670
1985-11,548
1985-12,832
1986-01,1537
1986-02,633
1986-03,718
1986-04,730
1986-05,629
1986-06,751
1986-07,755
1986-08,667
1986-09,811
1986-10,773
1986-11,660
1986-12,1212
1987-01,1743
1987-02,710
1987-03,920
1987-04,847
1987-05,644
1987-06,773
1987-07,761
1987-08,630
1987-09,803
1987-10,731
1987-11,702
1987-12,969
1988-01,2049
1988-02,689
1988-03,927
1988-04,831
1988-05,712
1988-06,912
1988-07,781
1988-08,796
1988-09,852
1988-10,875
1988-11,638
1988-12,1121
1989-01,2161
1989-02,873
1989-03,1016
1989-04,898
1989-05,821
1989-06,1016
1989-07,947
1989-08,761
1989-09,1107
1989-10,859
1989-11,887
1989-12,1109
1990-01,2450
1990-02,863
1990-03,1091
1990-04,1175
1990-05,912
1990-06,1093
1990-07,965
1990-08,785
1990-09,1274
1990-10,1039
1990-11,767
1990-12,1320
1991-01,2825
1991-02,981
1991-03,1207
1991-04,1057
1991-05,1133
1991-06,1079
1991-07,1080
1991-08,837
1991-09,1064
1991-10,1009
1991-11,880
1991-12,1639
1992-01,2311
1992-02,1118
1992-03,1210
1992-04,1223
1992-05,1148
1992-06,1297
1992-07,1181
1992-08,1027
1992-09,1287
1992-10,1191
1992-11,1107
1992-12,1398
1993-01,2436
1993-02,1280
1993-03,1555
1993-04,1304
1993-05,1435
1993-06,1311
1993-07,1144
1993-08,1159
1993-09,1296
1993-10,1314
1993-11,924
1993-12,1376
1994-01,2477
1994-02,1093
1994-03,1461
1994-04,1421
1994-05,1245
1994-06,1377
1994-07,1244
1994-08,1082
1994-09,1389
1994-10,1275
1994-11,1100
1994-12,1689
1995-01,2525
1995-02,1178
1995-03,1378
1995-04,1505
1995-05,1603
1995-06,1466
1995-07,1401
1995-08,1092
1995-09,1444
1995-10,1419
1995-11,1153
1995-12,1740
1996-01,2374
1996-02,1419
1996-03,1661
1996-04,1550
1996-05,1255
1996-06,1561
1996-07,1505
1996-08,1291
1996-09,1739
1996-10,1445
1996-11,1263
1996-12,1797
1997-01,2335
1997-02,1241
1997-03,1510
1997-04,1699
1997-05,1520
1997-06,1652
1997-07,1484
1997-08,1351
1997-09,1525
1997-10,1368
1997-11,1167
1997-12,1769
1998-01,2205
1998-02,1992
1998-03,1635
1998-04,1678
1998-05,1304
1998-06,1863
1998-07,1436
1998-08,1445
1998-09,1699
1998-10,1267
1998-11,1223
1998-12,1822
1999-01,2313
1999-02,1307
1999-03,1848
1999-04,1689
1999-05,1632
1999-06,1655
1999-07,1361
1999-08,1216
1999-09,1755
1999-10,1312
1999-11,1387
1999-12,1695
2000-01,2822
2000-02,1321
2000-03,1770
2000-04,1897
2000-05,1475
2000-06,2141
2000-07,1473
2000-08,1327
2000-09,1722
2000-10,1527
2000-11,1332
2000-12,1912
2001-01,2595
2001-02,1287
2001-03,1749
2001-04,1754
2001-05,1497
2001-06,1882
2001-07,1758
2001-08,1377
2001-09,1815
2001-10,1864
2001-11,1401
2001-12,2206
2002-01,2973
2002-02,1423
2002-03,1838
2002-04,2072
2002-05,1591
2002-06,1747
2002-07,1546
2002-08,1536
2002-09,2073
2002-10,1612
2002-11,1468
2002-12,2023
2003-01,2736
2003-02,1641
2003-03,2000
2003-04,1879
2003-05,1521
2003-06,2076
2003-07,1536
2003-08,1588
2003-09,2334
2003-10,1652
2003-11,1523
2003-12,2211
2004-01,2965
2004-02,1785
2004-03,2442
2004-04,1928
2004-05,2005
2004-06,2410
2004-07,2136
2004-08,1982
2004-09,2256
2004-10,2143
2004-11,1720
2004-12,2537
2005-01,3145
2005-02,2097
2005-03,2097
2005-04,2040
2005-05,2070
2005-06,2473
2005-07,1953
2005-08,2023
2005-09,2099
2005-10,2107
2005-11,2042
2005-12,2402
2006-01,3385
2006-02,1863
2006-03,2583
2006-04,2220
2006-05,2075
2006-06,2539
2006-07,2433
2006-08,2172
2006-09,2626
2006-10,2654
2006-11,2453
2006-12,2596
2007-01,3508
2007-02,2031
2007-03,2777
2007-04,2704
2007-05,2495
2007-06,2931
2007-07,2440
2007-08,2447
2007-09,2912
2007-10,3181
2007-11,2479
2007-12,3133
2008-01,3315
2008-02,2189
2008-03,2840
2008-04,2873
2008-05,2622
2008-06,2812
2008-07,2699
2008-08,2351
2008-09,3442
2008-10,2983
2008-11,2605
2008-12,3476
2009-01,3933
2009-02,2952
2009-03,2789
2009-04,3070
2009-05,2864
2009-06,3280
2009-07,2805
2009-08,2660
2009-09,3467
2009-10,2965
2009-11,2744
2009-12,3435
2010-01,4091
2010-02,2433
2010-03,3095
2010-04,3292
2010-05,3446
2010-06,3430
2010-07,3056
2010-08,3193
2010-09,3415
2010-10,3628
2010-11,3386
2010-12,3633
2011-01,4295
2011-02,2960
2011-03,3731
2011-04,3442
2011-05,4933
2011-06,3809
2011-07,3229
2011-08,3573
2011-09,4029
2011-10,4005
2011-11,3598
2011-12,4145
2012-01,6924
2012-02,3149
2012-03,3914
2012-04,3692
2012-05,4185
2012-06,4311
2012-07,3790
2012-08,3599
2012-09,4097
2012-10,4233
2012-11,3961
2012-12,4748
2013-01,4968
2013-02,3138
2013-03,3923
2013-04,4229
2013-05,4095
2013-06,4106
2013-07,3961
2013-08,3734
2013-09,4784
2013-10,4560
2013-11,4086
2013-12,4779
2014-01,5094
2014-02,3291
2014-03,4060
2014-04,4121
2014-05,3942
2014-06,4535
2014-07,4097
2014-08,4016
2014-09,4964
2014-10,4935
2014-11,3978
2014-12,5038
2015-01,5033
2015-02,3238
2015-03,4176
2015-04,3986
2015-05,3822
2015-06,4805
2015-07,3831
2015-08,3878
2015-09,4410
2015-10,4637
2015-11,4047
2015-12,5531
2016-01,5033
2016-02,3698
2016-03,4428
2016-04,5129
2016-05,4362
2016-06,5114
2016-07,4388
2016-08,4096
2016-09,5056
2016-10,4991
2016-11,4537
2016-12,6398
2017-01,5032
2017-02,3742
2017-03,5244
2017-04,4446
2017-05,4966
2017-06,5838
2017-07,5918
2017-08,4882
2017-09,6648
2017-10,5953
2017-11,5730
2017-12,6837
2018-01,5479
2018-02,4403
2018-03,5392
2018-04,5581
2018-05,5459
2018-06,6033
2018-07,5679
2018-08,5552
2018-09,6177
2018-10,6700
2018-11,5335
2018-12,7977
2019-01,5782
2019-02,4530
2019-03,6503
2019-04,6071
2019-05,6197
2019-06,7035
2019-07,6708
2019-08,6370
2019-09,7181
2019-10,6804
2019-11,7046
2019-12,9010
2020-01,6821
2020-02,6027
2020-03,7048
2020-04,6276
2020-05,5999
2020-06,8068
2020-07,7174
2020-08,7176
2020-09,7730
2020-10,7965
2020-11,8304
2020-12,11343
2021-01,8166
2021-02,6306
2021-03,8563
2021-04,7469
2021-05,7329
2021-06,8778
2021-07,7724
2021-08,7464
2021-09,8291
2021-10,8224
2021-11,8214
2021-12,11040
2022-01,7931
2022-02,6843
2022-03,8427
2022-04,7898
2022-05,7798
2022-06,10413
2022-07,7929
2022-08,8830
2022-09,9335
2022-10,8777
2022-11,8977
2022-12,13074
2023-01,8521
2023-02,7347
2023-03,18215
2023-04,11957
2023-05,9370
2023-06,11370
2023-07,9228
2023-08,9985
2023-09,10697
2023-10,10823
2023-11,10773
2023-12,14327
2024-01,10942
2024-02,8916
2024-03,10463
2024-04,10404
2024-05,11226
2024-06,12114
2024-07,11115
2024-08,11671
2024-09,11949
2024-10,11767
2024-11,10986
2024-12,14377
2025-01,10197
2025-02,7971
2025-03,1532
