Date,Gestión del Conocimiento
1977-12,329
1978-01,556
1978-02,171
1978-03,318
1978-04,304
1978-05,207
1978-06,226
1978-07,383
1978-08,187
1978-09,251
1978-10,320
1978-11,225
1978-12,334
1979-01,575
1979-02,194
1979-03,378
1979-04,300
1979-05,228
1979-06,390
1979-07,299
1979-08,182
1979-09,315
1979-10,298
1979-11,223
1979-12,365
1980-01,678
1980-02,206
1980-03,415
1980-04,336
1980-05,227
1980-06,360
1980-07,335
1980-08,197
1980-09,360
1980-10,355
1980-11,245
1980-12,391
1981-01,756
1981-02,219
1981-03,457
1981-04,325
1981-05,228
1981-06,354
1981-07,427
1981-08,236
1981-09,402
1981-10,337
1981-11,214
1981-12,428
1982-01,845
1982-02,230
1982-03,459
1982-04,388
1982-05,264
1982-06,427
1982-07,376
1982-08,200
1982-09,426
1982-10,334
1982-11,279
1982-12,453
1983-01,903
1983-02,272
1983-03,528
1983-04,364
1983-05,295
1983-06,432
1983-07,423
1983-08,240
1983-09,490
1983-10,323
1983-11,313
1983-12,409
1984-01,1143
1984-02,332
1984-03,512
1984-04,399
1984-05,313
1984-06,465
1984-07,455
1984-08,302
1984-09,488
1984-10,377
1984-11,324
1984-12,492
1985-01,1261
1985-02,337
1985-03,542
1985-04,444
1985-05,350
1985-06,436
1985-07,483
1985-08,279
1985-09,531
1985-10,329
1985-11,334
1985-12,583
1986-01,1397
1986-02,296
1986-03,601
1986-04,393
1986-05,429
1986-06,477
1986-07,465
1986-08,288
1986-09,600
1986-10,450
1986-11,400
1986-12,595
1987-01,1301
1987-02,344
1987-03,666
1987-04,543
1987-05,369
1987-06,599
1987-07,463
1987-08,337
1987-09,737
1987-10,384
1987-11,381
1987-12,734
1988-01,1520
1988-02,391
1988-03,756
1988-04,472
1988-05,406
1988-06,633
1988-07,480
1988-08,389
1988-09,684
1988-10,409
1988-11,437
1988-12,804
1989-01,1700
1989-02,483
1989-03,887
1989-04,503
1989-05,503
1989-06,638
1989-07,592
1989-08,484
1989-09,820
1989-10,494
1989-11,377
1989-12,830
1990-01,1831
1990-02,525
1990-03,1008
1990-04,641
1990-05,546
1990-06,828
1990-07,600
1990-08,465
1990-09,945
1990-10,545
1990-11,447
1990-12,913
1991-01,1926
1991-02,500
1991-03,884
1991-04,863
1991-05,622
1991-06,787
1991-07,613
1991-08,426
1991-09,855
1991-10,620
1991-11,467
1991-12,902
1992-01,1558
1992-02,562
1992-03,1064
1992-04,756
1992-05,718
1992-06,902
1992-07,746
1992-08,515
1992-09,1018
1992-10,687
1992-11,572
1992-12,1138
1993-01,1707
1993-02,569
1993-03,941
1993-04,788
1993-05,757
1993-06,855
1993-07,719
1993-08,672
1993-09,1053
1993-10,617
1993-11,588
1993-12,1227
1994-01,2067
1994-02,613
1994-03,1065
1994-04,715
1994-05,737
1994-06,1054
1994-07,701
1994-08,662
1994-09,1042
1994-10,784
1994-11,613
1994-12,1299
1995-01,2058
1995-02,745
1995-03,1115
1995-04,757
1995-05,739
1995-06,1199
1995-07,796
1995-08,650
1995-09,1207
1995-10,848
1995-11,808
1995-12,1220
1996-01,2231
1996-02,722
1996-03,1238
1996-04,859
1996-05,880
1996-06,1195
1996-07,936
1996-08,676
1996-09,1167
1996-10,909
1996-11,868
1996-12,1302
1997-01,2392
1997-02,840
1997-03,1201
1997-04,924
1997-05,883
1997-06,1346
1997-07,951
1997-08,657
1997-09,1136
1997-10,974
1997-11,831
1997-12,1429
1998-01,2417
1998-02,792
1998-03,1461
1998-04,972
1998-05,790
1998-06,1282
1998-07,1120
1998-08,878
1998-09,1281
1998-10,912
1998-11,922
1998-12,1464
1999-01,2350
1999-02,950
1999-03,1426
1999-04,1100
1999-05,915
1999-06,1330
1999-07,1170
1999-08,1100
1999-09,1416
1999-10,1161
1999-11,1162
1999-12,1602
2000-01,2746
2000-02,1042
2000-03,1667
2000-04,1236
2000-05,995
2000-06,1413
2000-07,1249
2000-08,1173
2000-09,1392
2000-10,1648
2000-11,1218
2000-12,1758
2001-01,2712
2001-02,854
2001-03,1892
2001-04,1231
2001-05,1472
2001-06,1581
2001-07,1238
2001-08,1244
2001-09,1531
2001-10,1734
2001-11,1011
2001-12,2381
2002-01,3312
2002-02,1038
2002-03,1797
2002-04,1430
2002-05,1660
2002-06,1619
2002-07,1370
2002-08,1327
2002-09,2135
2002-10,1519
2002-11,1532
2002-12,2129
2003-01,3142
2003-02,1286
2003-03,1771
2003-04,1430
2003-05,1085
2003-06,1846
2003-07,1461
2003-08,1444
2003-09,2573
2003-10,1665
2003-11,1421
2003-12,2498
2004-01,3371
2004-02,1424
2004-03,2188
2004-04,1706
2004-05,1381
2004-06,2081
2004-07,1800
2004-08,1700
2004-09,1841
2004-10,1807
2004-11,1601
2004-12,2303
2005-01,3411
2005-02,1282
2005-03,1967
2005-04,1731
2005-05,1519
2005-06,2493
2005-07,1805
2005-08,1939
2005-09,2110
2005-10,2032
2005-11,1732
2005-12,2276
2006-01,4115
2006-02,1376
2006-03,2212
2006-04,2241
2006-05,1662
2006-06,2381
2006-07,2246
2006-08,2251
2006-09,2484
2006-10,2237
2006-11,2250
2006-12,2563
2007-01,4007
2007-02,1949
2007-03,2623
2007-04,2039
2007-05,2650
2007-06,3033
2007-07,2347
2007-08,2736
2007-09,2251
2007-10,2910
2007-11,2397
2007-12,3752
2008-01,4001
2008-02,1827
2008-03,2479
2008-04,2561
2008-05,2105
2008-06,2848
2008-07,2445
2008-08,2031
2008-09,3481
2008-10,3246
2008-11,2869
2008-12,4310
2009-01,3931
2009-02,2369
2009-03,2890
2009-04,2511
2009-05,2279
2009-06,3237
2009-07,2582
2009-08,2879
2009-09,4547
2009-10,3221
2009-11,3196
2009-12,3746
2010-01,4578
2010-02,2302
2010-03,3454
2010-04,2575
2010-05,2940
2010-06,3513
2010-07,3649
2010-08,4465
2010-09,3155
2010-10,4103
2010-11,4157
2010-12,3863
2011-01,5128
2011-02,2530
2011-03,3171
2011-04,2945
2011-05,3719
2011-06,3492
2011-07,3299
2011-08,5082
2011-09,4237
2011-10,4100
2011-11,3940
2011-12,4330
2012-01,7443
2012-02,3102
2012-03,4206
2012-04,3565
2012-05,3824
2012-06,4973
2012-07,4714
2012-08,3321
2012-09,4124
2012-10,4809
2012-11,4447
2012-12,5143
2013-01,6054
2013-02,2977
2013-03,3970
2013-04,3522
2013-05,3696
2013-06,4476
2013-07,4146
2013-08,3096
2013-09,4758
2013-10,5420
2013-11,4678
2013-12,4984
2014-01,5834
2014-02,3182
2014-03,4095
2014-04,3903
2014-05,3539
2014-06,4130
2014-07,3998
2014-08,3560
2014-09,4650
2014-10,4690
2014-11,4309
2014-12,5211
2015-01,8084
2015-02,3183
2015-03,4454
2015-04,3695
2015-05,3553
2015-06,4446
2015-07,3987
2015-08,3794
2015-09,4144
2015-10,5593
2015-11,3971
2015-12,5042
2016-01,6003
2016-02,4121
2016-03,4529
2016-04,5838
2016-05,3961
2016-06,5029
2016-07,4405
2016-08,3837
2016-09,5006
2016-10,5274
2016-11,4460
2016-12,6075
2017-01,4811
2017-02,3893
2017-03,5498
2017-04,4015
2017-05,5174
2017-06,5601
2017-07,6162
2017-08,5440
2017-09,6729
2017-10,5817
2017-11,6139
2017-12,7004
2018-01,5506
2018-02,4368
2018-03,5083
2018-04,5458
2018-05,5422
2018-06,5818
2018-07,5443
2018-08,5709
2018-09,6337
2018-10,6820
2018-11,5014
2018-12,7357
2019-01,5487
2019-02,4696
2019-03,6334
2019-04,5269
2019-05,5541
2019-06,6385
2019-07,6104
2019-08,6351
2019-09,6643
2019-10,6813
2019-11,8393
2019-12,8724
2020-01,6015
2020-02,5404
2020-03,6323
2020-04,5980
2020-05,5653
2020-06,6735
2020-07,6653
2020-08,6879
2020-09,7044
2020-10,7690
2020-11,6971
2020-12,10858
2021-01,7171
2021-02,5888
2021-03,7169
2021-04,6654
2021-05,6343
2021-06,7802
2021-07,6879
2021-08,7337
2021-09,7939
2021-10,7557
2021-11,7109
2021-12,10601
2022-01,11746
2022-02,6220
2022-03,7352
2022-04,7353
2022-05,7117
2022-06,9618
2022-07,6884
2022-08,9814
2022-09,8544
2022-10,8272
2022-11,8119
2022-12,11607
2023-01,7371
2023-02,6887
2023-03,9256
2023-04,7239
2023-05,8087
2023-06,9211
2023-07,7917
2023-08,9162
2023-09,9457
2023-10,9948
2023-11,10225
2023-12,12336
2024-01,8836
2024-02,8254
2024-03,9126
2024-04,9412
2024-05,10169
2024-06,10014
2024-07,9544
2024-08,10248
2024-09,9878
2024-10,10552
2024-11,9119
2024-12,11769
2025-01,8559
2025-02,7683
2025-03,3526
