Date,Gestión del Cambio
1966-01,235
1966-02,88
1966-03,125
1966-04,141
1966-05,121
1966-06,116
1966-07,172
1966-08,76
1966-09,131
1966-10,187
1966-11,121
1966-12,273
1967-01,225
1967-02,120
1967-03,167
1967-04,193
1967-05,126
1967-06,148
1967-07,187
1967-08,89
1967-09,155
1967-10,173
1967-11,110
1967-12,240
1968-01,199
1968-02,116
1968-03,159
1968-04,194
1968-05,170
1968-06,138
1968-07,204
1968-08,90
1968-09,161
1968-10,215
1968-11,108
1968-12,336
1969-01,276
1969-02,84
1969-03,137
1969-04,169
1969-05,147
1969-06,106
1969-07,204
1969-08,90
1969-09,164
1969-10,216
1969-11,140
1969-12,369
1970-01,561
1970-02,114
1970-03,185
1970-04,213
1970-05,162
1970-06,139
1970-07,232
1970-08,119
1970-09,201
1970-10,239
1970-11,180
1970-12,349
1971-01,397
1971-02,140
1971-03,241
1971-04,237
1971-05,210
1971-06,198
1971-07,240
1971-08,167
1971-09,265
1971-10,252
1971-11,167
1971-12,385
1972-01,379
1972-02,198
1972-03,248
1972-04,293
1972-05,189
1972-06,216
1972-07,319
1972-08,170
1972-09,266
1972-10,323
1972-11,175
1972-12,457
1973-01,439
1973-02,175
1973-03,288
1973-04,290
1973-05,216
1973-06,207
1973-07,280
1973-08,184
1973-09,260
1973-10,304
1973-11,171
1973-12,352
1974-01,409
1974-02,181
1974-03,314
1974-04,282
1974-05,238
1974-06,238
1974-07,299
1974-08,167
1974-09,297
1974-10,342
1974-11,215
1974-12,482
1975-01,452
1975-02,205
1975-03,318
1975-04,338
1975-05,192
1975-06,325
1975-07,324
1975-08,199
1975-09,299
1975-10,335
1975-11,211
1975-12,542
1976-01,668
1976-02,186
1976-03,342
1976-04,383
1976-05,223
1976-06,302
1976-07,381
1976-08,195
1976-09,310
1976-10,366
1976-11,206
1976-12,538
1977-01,666
1977-02,161
1977-03,355
1977-04,378
1977-05,240
1977-06,290
1977-07,370
1977-08,206
1977-09,312
1977-10,364
1977-11,217
1977-12,465
1978-01,675
1978-02,186
1978-03,384
1978-04,398
1978-05,231
1978-06,294
1978-07,383
1978-08,259
1978-09,311
1978-10,443
1978-11,251
1978-12,475
1979-01,710
1979-02,208
1979-03,401
1979-04,344
1979-05,253
1979-06,323
1979-07,361
1979-08,201
1979-09,368
1979-10,380
1979-11,232
1979-12,532
1980-01,835
1980-02,217
1980-03,436
1980-04,394
1980-05,250
1980-06,360
1980-07,411
1980-08,213
1980-09,401
1980-10,429
1980-11,232
1980-12,538
1981-01,859
1981-02,196
1981-03,501
1981-04,381
1981-05,228
1981-06,388
1981-07,453
1981-08,219
1981-09,430
1981-10,419
1981-11,222
1981-12,568
1982-01,930
1982-02,205
1982-03,478
1982-04,427
1982-05,293
1982-06,450
1982-07,438
1982-08,196
1982-09,479
1982-10,406
1982-11,270
1982-12,587
1983-01,964
1983-02,239
1983-03,592
1983-04,400
1983-05,309
1983-06,408
1983-07,457
1983-08,224
1983-09,526
1983-10,358
1983-11,314
1983-12,556
1984-01,1178
1984-02,300
1984-03,516
1984-04,445
1984-05,344
1984-06,517
1984-07,529
1984-08,270
1984-09,522
1984-10,437
1984-11,338
1984-12,612
1985-01,1309
1985-02,350
1985-03,550
1985-04,451
1985-05,338
1985-06,491
1985-07,507
1985-08,326
1985-09,554
1985-10,412
1985-11,349
1985-12,666
1986-01,1448
1986-02,290
1986-03,594
1986-04,448
1986-05,407
1986-06,515
1986-07,506
1986-08,300
1986-09,587
1986-10,497
1986-11,397
1986-12,752
1987-01,1318
1987-02,306
1987-03,605
1987-04,582
1987-05,350
1987-06,605
1987-07,543
1987-08,322
1987-09,659
1987-10,383
1987-11,401
1987-12,746
1988-01,1599
1988-02,348
1988-03,731
1988-04,479
1988-05,395
1988-06,633
1988-07,499
1988-08,376
1988-09,636
1988-10,464
1988-11,428
1988-12,762
1989-01,1727
1989-02,407
1989-03,811
1989-04,541
1989-05,490
1989-06,644
1989-07,577
1989-08,478
1989-09,718
1989-10,595
1989-11,436
1989-12,999
1990-01,1832
1990-02,524
1990-03,869
1990-04,645
1990-05,563
1990-06,788
1990-07,657
1990-08,433
1990-09,889
1990-10,630
1990-11,495
1990-12,1233
1991-01,1990
1991-02,451
1991-03,838
1991-04,887
1991-05,598
1991-06,778
1991-07,762
1991-08,421
1991-09,890
1991-10,718
1991-11,494
1991-12,1117
1992-01,1659
1992-02,545
1992-03,1129
1992-04,703
1992-05,802
1992-06,932
1992-07,828
1992-08,474
1992-09,1014
1992-10,743
1992-11,631
1992-12,1312
1993-01,1834
1993-02,532
1993-03,965
1993-04,779
1993-05,737
1993-06,872
1993-07,789
1993-08,633
1993-09,1089
1993-10,738
1993-11,587
1993-12,1362
1994-01,2079
1994-02,570
1994-03,1071
1994-04,767
1994-05,728
1994-06,1123
1994-07,761
1994-08,593
1994-09,1069
1994-10,836
1994-11,618
1994-12,1447
1995-01,1956
1995-02,649
1995-03,1201
1995-04,820
1995-05,765
1995-06,1222
1995-07,919
1995-08,648
1995-09,1222
1995-10,865
1995-11,780
1995-12,1365
1996-01,2310
1996-02,724
1996-03,1322
1996-04,924
1996-05,805
1996-06,1253
1996-07,1020
1996-08,662
1996-09,1199
1996-10,913
1996-11,862
1996-12,1466
1997-01,2324
1997-02,777
1997-03,1273
1997-04,953
1997-05,808
1997-06,1380
1997-07,1058
1997-08,677
1997-09,1116
1997-10,1037
1997-11,813
1997-12,1494
1998-01,2290
1998-02,754
1998-03,1457
1998-04,1012
1998-05,792
1998-06,1340
1998-07,1180
1998-08,811
1998-09,1321
1998-10,1045
1998-11,801
1998-12,1583
1999-01,2248
1999-02,871
1999-03,1367
1999-04,1082
1999-05,891
1999-06,1264
1999-07,1310
1999-08,1028
1999-09,1349
1999-10,1220
1999-11,1082
1999-12,1663
2000-01,2639
2000-02,883
2000-03,1538
2000-04,1109
2000-05,938
2000-06,1533
2000-07,1278
2000-08,1016
2000-09,1449
2000-10,1297
2000-11,1174
2000-12,1902
2001-01,2814
2001-02,835
2001-03,1665
2001-04,1330
2001-05,1288
2001-06,1568
2001-07,1235
2001-08,1121
2001-09,1580
2001-10,1497
2001-11,1051
2001-12,2113
2002-01,3112
2002-02,967
2002-03,1700
2002-04,1396
2002-05,1379
2002-06,1532
2002-07,1339
2002-08,1191
2002-09,2099
2002-10,1455
2002-11,1489
2002-12,2034
2003-01,2989
2003-02,1292
2003-03,1741
2003-04,1418
2003-05,1086
2003-06,1850
2003-07,1366
2003-08,1362
2003-09,2532
2003-10,1569
2003-11,1239
2003-12,2560
2004-01,3059
2004-02,1368
2004-03,1988
2004-04,1665
2004-05,1348
2004-06,2033
2004-07,1778
2004-08,1674
2004-09,1783
2004-10,1756
2004-11,1554
2004-12,2237
2005-01,3179
2005-02,1263
2005-03,1974
2005-04,1647
2005-05,1470
2005-06,2240
2005-07,2372
2005-08,1744
2005-09,1917
2005-10,1696
2005-11,1612
2005-12,2293
2006-01,3707
2006-02,1363
2006-03,2177
2006-04,2022
2006-05,1810
2006-06,2156
2006-07,2008
2006-08,2097
2006-09,2373
2006-10,1944
2006-11,2125
2006-12,2516
2007-01,3834
2007-02,1767
2007-03,2633
2007-04,1891
2007-05,2403
2007-06,2768
2007-07,2216
2007-08,2303
2007-09,2175
2007-10,2447
2007-11,2154
2007-12,3316
2008-01,3742
2008-02,1804
2008-03,2425
2008-04,2114
2008-05,1944
2008-06,2624
2008-07,2408
2008-08,1870
2008-09,2968
2008-10,2472
2008-11,2477
2008-12,3581
2009-01,3756
2009-02,3608
2009-03,2776
2009-04,2407
2009-05,2252
2009-06,2830
2009-07,2589
2009-08,2399
2009-09,3629
2009-10,2928
2009-11,2516
2009-12,3396
2010-01,4331
2010-02,2242
2010-03,3407
2010-04,2476
2010-05,2914
2010-06,3113
2010-07,3288
2010-08,3210
2010-09,3064
2010-10,3089
2010-11,3843
2010-12,3791
2011-01,4631
2011-02,2582
2011-03,3320
2011-04,2778
2011-05,4255
2011-06,3563
2011-07,2889
2011-08,3560
2011-09,3967
2011-10,3229
2011-11,3717
2011-12,4078
2012-01,6506
2012-02,3165
2012-03,4052
2012-04,3248
2012-05,3655
2012-06,4121
2012-07,4111
2012-08,3384
2012-09,4098
2012-10,4299
2012-11,4418
2012-12,5042
2013-01,5849
2013-02,3016
2013-03,4212
2013-04,3541
2013-05,3843
2013-06,4243
2013-07,3951
2013-08,3086
2013-09,4776
2013-10,5089
2013-11,4428
2013-12,5037
2014-01,5460
2014-02,3180
2014-03,4140
2014-04,3819
2014-05,3452
2014-06,4155
2014-07,4042
2014-08,3496
2014-09,4343
2014-10,4578
2014-11,4109
2014-12,5031
2015-01,7285
2015-02,3040
2015-03,4468
2015-04,3741
2015-05,3589
2015-06,4444
2015-07,4171
2015-08,3613
2015-09,4178
2015-10,4614
2015-11,3939
2015-12,5342
2016-01,5144
2016-02,3885
2016-03,4126
2016-04,5826
2016-05,3822
2016-06,4814
2016-07,4310
2016-08,4276
2016-09,5012
2016-10,4624
2016-11,4522
2016-12,6038
2017-01,4407
2017-02,3608
2017-03,5156
2017-04,3934
2017-05,4739
2017-06,5291
2017-07,5853
2017-08,4866
2017-09,6680
2017-10,5652
2017-11,5643
2017-12,6988
2018-01,5117
2018-02,4238
2018-03,5254
2018-04,5249
2018-05,5019
2018-06,5404
2018-07,5001
2018-08,5021
2018-09,5964
2018-10,6226
2018-11,4688
2018-12,7064
2019-01,5640
2019-02,4260
2019-03,6046
2019-04,5200
2019-05,5557
2019-06,6326
2019-07,5963
2019-08,6028
2019-09,6484
2019-10,6002
2019-11,6372
2019-12,8796
2020-01,6071
2020-02,5319
2020-03,6387
2020-04,5628
2020-05,5149
2020-06,6526
2020-07,6687
2020-08,6323
2020-09,6593
2020-10,6558
2020-11,6665
2020-12,11717
2021-01,6405
2021-02,5520
2021-03,7398
2021-04,6593
2021-05,5875
2021-06,7620
2021-07,6478
2021-08,6626
2021-09,7391
2021-10,6935
2021-11,7303
2021-12,10691
2022-01,7236
2022-02,5772
2022-03,7427
2022-04,6998
2022-05,6857
2022-06,8962
2022-07,6900
2022-08,8922
2022-09,7835
2022-10,7695
2022-11,7706
2022-12,11637
2023-01,7031
2023-02,6663
2023-03,8953
2023-04,7209
2023-05,8246
2023-06,9755
2023-07,7850
2023-08,8504
2023-09,9045
2023-10,9031
2023-11,9453
2023-12,12363
2024-01,8716
2024-02,8094
2024-03,8699
2024-04,8848
2024-05,9730
2024-06,9466
2024-07,9188
2024-08,9517
2024-09,10837
2024-10,9978
2024-11,8870
2024-12,11879
2025-01,8636
2025-02,6825
2025-03,2718
