Date,Gestión del Cambio
1968-06,145
1968-07,212
1968-08,95
1968-09,169
1968-10,220
1968-11,115
1968-12,344
1969-01,290
1969-02,95
1969-03,145
1969-04,177
1969-05,156
1969-06,117
1969-07,210
1969-08,97
1969-09,174
1969-10,224
1969-11,148
1969-12,401
1970-01,595
1970-02,121
1970-03,197
1970-04,220
1970-05,170
1970-06,152
1970-07,240
1970-08,124
1970-09,219
1970-10,252
1970-11,189
1970-12,370
1971-01,411
1971-02,149
1971-03,257
1971-04,245
1971-05,223
1971-06,212
1971-07,249
1971-08,178
1971-09,278
1971-10,264
1971-11,177
1971-12,395
1972-01,395
1972-02,214
1972-03,268
1972-04,300
1972-05,204
1972-06,228
1972-07,329
1972-08,178
1972-09,271
1972-10,333
1972-11,188
1972-12,474
1973-01,463
1973-02,194
1973-03,307
1973-04,303
1973-05,226
1973-06,221
1973-07,287
1973-08,199
1973-09,273
1973-10,320
1973-11,189
1973-12,363
1974-01,431
1974-02,193
1974-03,333
1974-04,291
1974-05,257
1974-06,267
1974-07,312
1974-08,178
1974-09,316
1974-10,359
1974-11,232
1974-12,499
1975-01,475
1975-02,217
1975-03,331
1975-04,355
1975-05,203
1975-06,341
1975-07,338
1975-08,218
1975-09,327
1975-10,344
1975-11,227
1975-12,556
1976-01,687
1976-02,200
1976-03,361
1976-04,398
1976-05,232
1976-06,312
1976-07,394
1976-08,213
1976-09,321
1976-10,380
1976-11,221
1976-12,552
1977-01,695
1977-02,176
1977-03,374
1977-04,389
1977-05,251
1977-06,307
1977-07,384
1977-08,221
1977-09,336
1977-10,381
1977-11,228
1977-12,486
1978-01,704
1978-02,202
1978-03,409
1978-04,415
1978-05,246
1978-06,312
1978-07,405
1978-08,273
1978-09,328
1978-10,457
1978-11,271
1978-12,489
1979-01,741
1979-02,228
1979-03,430
1979-04,365
1979-05,271
1979-06,358
1979-07,380
1979-08,219
1979-09,395
1979-10,397
1979-11,243
1979-12,559
1980-01,878
1980-02,234
1980-03,468
1980-04,423
1980-05,270
1980-06,388
1980-07,424
1980-08,233
1980-09,424
1980-10,451
1980-11,241
1980-12,566
1981-01,900
1981-02,213
1981-03,517
1981-04,403
1981-05,243
1981-06,413
1981-07,465
1981-08,235
1981-09,454
1981-10,439
1981-11,239
1981-12,591
1982-01,963
1982-02,221
1982-03,510
1982-04,447
1982-05,307
1982-06,472
1982-07,458
1982-08,209
1982-09,504
1982-10,425
1982-11,286
1982-12,616
1983-01,1008
1983-02,267
1983-03,625
1983-04,429
1983-05,330
1983-06,439
1983-07,487
1983-08,236
1983-09,548
1983-10,380
1983-11,334
1983-12,596
1984-01,1229
1984-02,320
1984-03,546
1984-04,478
1984-05,372
1984-06,544
1984-07,556
1984-08,282
1984-09,553
1984-10,465
1984-11,351
1984-12,637
1985-01,1362
1985-02,371
1985-03,585
1985-04,482
1985-05,361
1985-06,514
1985-07,539
1985-08,341
1985-09,580
1985-10,442
1985-11,374
1985-12,705
1986-01,1493
1986-02,314
1986-03,631
1986-04,474
1986-05,436
1986-06,543
1986-07,533
1986-08,311
1986-09,613
1986-10,527
1986-11,413
1986-12,784
1987-01,1395
1987-02,341
1987-03,656
1987-04,613
1987-05,372
1987-06,641
1987-07,578
1987-08,337
1987-09,704
1987-10,419
1987-11,428
1987-12,784
1988-01,1664
1988-02,377
1988-03,769
1988-04,516
1988-05,428
1988-06,655
1988-07,523
1988-08,414
1988-09,668
1988-10,483
1988-11,454
1988-12,798
1989-01,1778
1989-02,449
1989-03,855
1989-04,580
1989-05,528
1989-06,676
1989-07,602
1989-08,510
1989-09,766
1989-10,633
1989-11,445
1989-12,1053
1990-01,1917
1990-02,556
1990-03,916
1990-04,696
1990-05,583
1990-06,837
1990-07,688
1990-08,456
1990-09,961
1990-10,658
1990-11,518
1990-12,1296
1991-01,2068
1991-02,482
1991-03,891
1991-04,927
1991-05,629
1991-06,831
1991-07,804
1991-08,452
1991-09,942
1991-10,755
1991-11,529
1991-12,1172
1992-01,1730
1992-02,590
1992-03,1183
1992-04,748
1992-05,842
1992-06,978
1992-07,865
1992-08,515
1992-09,1070
1992-10,788
1992-11,671
1992-12,1365
1993-01,1928
1993-02,577
1993-03,1019
1993-04,827
1993-05,792
1993-06,936
1993-07,823
1993-08,681
1993-09,1144
1993-10,775
1993-11,621
1993-12,1441
1994-01,2193
1994-02,613
1994-03,1126
1994-04,805
1994-05,784
1994-06,1177
1994-07,799
1994-08,654
1994-09,1129
1994-10,894
1994-11,660
1994-12,1510
1995-01,2055
1995-02,700
1995-03,1266
1995-04,864
1995-05,830
1995-06,1294
1995-07,956
1995-08,700
1995-09,1297
1995-10,927
1995-11,849
1995-12,1437
1996-01,2413
1996-02,767
1996-03,1396
1996-04,982
1996-05,880
1996-06,1348
1996-07,1083
1996-08,706
1996-09,1271
1996-10,963
1996-11,938
1996-12,1538
1997-01,2420
1997-02,818
1997-03,1321
1997-04,997
1997-05,886
1997-06,1439
1997-07,1119
1997-08,722
1997-09,1176
1997-10,1077
1997-11,869
1997-12,1576
1998-01,2425
1998-02,817
1998-03,1563
1998-04,1050
1998-05,842
1998-06,1427
1998-07,1236
1998-08,879
1998-09,1400
1998-10,1103
1998-11,866
1998-12,1684
1999-01,2364
1999-02,936
1999-03,1468
1999-04,1158
1999-05,984
1999-06,1337
1999-07,1382
1999-08,1100
1999-09,1435
1999-10,1299
1999-11,1156
1999-12,1765
2000-01,2819
2000-02,978
2000-03,1634
2000-04,1182
2000-05,1021
2000-06,1602
2000-07,1339
2000-08,1083
2000-09,1538
2000-10,1499
2000-11,1257
2000-12,2006
2001-01,2989
2001-02,906
2001-03,1808
2001-04,1406
2001-05,1401
2001-06,1684
2001-07,1308
2001-08,1187
2001-09,1681
2001-10,1578
2001-11,1135
2001-12,2257
2002-01,3319
2002-02,1031
2002-03,1788
2002-04,1470
2002-05,1569
2002-06,1622
2002-07,1402
2002-08,1280
2002-09,2211
2002-10,1533
2002-11,1602
2002-12,2169
2003-01,3180
2003-02,1368
2003-03,1872
2003-04,1512
2003-05,1154
2003-06,1974
2003-07,1449
2003-08,1441
2003-09,2698
2003-10,1665
2003-11,1334
2003-12,2701
2004-01,3270
2004-02,1467
2004-03,2159
2004-04,1804
2004-05,1462
2004-06,2178
2004-07,1918
2004-08,1775
2004-09,1921
2004-10,1905
2004-11,1660
2004-12,2420
2005-01,3435
2005-02,1348
2005-03,2143
2005-04,1789
2005-05,1613
2005-06,2442
2005-07,2534
2005-08,1862
2005-09,2056
2005-10,1823
2005-11,1760
2005-12,2439
2006-01,3959
2006-02,1485
2006-03,2328
2006-04,2163
2006-05,1952
2006-06,2304
2006-07,2157
2006-08,2274
2006-09,2542
2006-10,2105
2006-11,2285
2006-12,2719
2007-01,4053
2007-02,1914
2007-03,2855
2007-04,2054
2007-05,2650
2007-06,2949
2007-07,2379
2007-08,2458
2007-09,2326
2007-10,2626
2007-11,2329
2007-12,3593
2008-01,3964
2008-02,1946
2008-03,2629
2008-04,2308
2008-05,2095
2008-06,2803
2008-07,2610
2008-08,2014
2008-09,3194
2008-10,2652
2008-11,2653
2008-12,3833
2009-01,4014
2009-02,3804
2009-03,2973
2009-04,2599
2009-05,2419
2009-06,3077
2009-07,2771
2009-08,2587
2009-09,3887
2009-10,3164
2009-11,2724
2009-12,3597
2010-01,4634
2010-02,2422
2010-03,3675
2010-04,2702
2010-05,3122
2010-06,3355
2010-07,3519
2010-08,3405
2010-09,3311
2010-10,3333
2010-11,4095
2010-12,4091
2011-01,4995
2011-02,2769
2011-03,3573
2011-04,3012
2011-05,4484
2011-06,3803
2011-07,3123
2011-08,3803
2011-09,4268
2011-10,3455
2011-11,4030
2011-12,4337
2012-01,7096
2012-02,3388
2012-03,4385
2012-04,3480
2012-05,3887
2012-06,4497
2012-07,4355
2012-08,3636
2012-09,4424
2012-10,4572
2012-11,4742
2012-12,5420
2013-01,6210
2013-02,3254
2013-03,4506
2013-04,3809
2013-05,4096
2013-06,4519
2013-07,4202
2013-08,3332
2013-09,5118
2013-10,5464
2013-11,4691
2013-12,5443
2014-01,5826
2014-02,3419
2014-03,4418
2014-04,4103
2014-05,3664
2014-06,4418
2014-07,4312
2014-08,3745
2014-09,4712
2014-10,4885
2014-11,4386
2014-12,5402
2015-01,7901
2015-02,3302
2015-03,4974
2015-04,4028
2015-05,3848
2015-06,4736
2015-07,4435
2015-08,3874
2015-09,4480
2015-10,5027
2015-11,4199
2015-12,5700
2016-01,5491
2016-02,4223
2016-03,4525
2016-04,6238
2016-05,4124
2016-06,5224
2016-07,4719
2016-08,4595
2016-09,5394
2016-10,4994
2016-11,4865
2016-12,6512
2017-01,4771
2017-02,3904
2017-03,5537
2017-04,4215
2017-05,5151
2017-06,5733
2017-07,6228
2017-08,5185
2017-09,7211
2017-10,6102
2017-11,6153
2017-12,7496
2018-01,5567
2018-02,4601
2018-03,5636
2018-04,5673
2018-05,5481
2018-06,5811
2018-07,5374
2018-08,5335
2018-09,6445
2018-10,6713
2018-11,5148
2018-12,7571
2019-01,6028
2019-02,4644
2019-03,6534
2019-04,5615
2019-05,6030
2019-06,6826
2019-07,6394
2019-08,6426
2019-09,6998
2019-10,6442
2019-11,6894
2019-12,9415
2020-01,6489
2020-02,5786
2020-03,6880
2020-04,6101
2020-05,5572
2020-06,6975
2020-07,7183
2020-08,6725
2020-09,7153
2020-10,7092
2020-11,7152
2020-12,12498
2021-01,6942
2021-02,6018
2021-03,7956
2021-04,7059
2021-05,6347
2021-06,8225
2021-07,6981
2021-08,7104
2021-09,7966
2021-10,7485
2021-11,7850
2021-12,11409
2022-01,7777
2022-02,6270
2022-03,8007
2022-04,7506
2022-05,7402
2022-06,9640
2022-07,7419
2022-08,9715
2022-09,8491
2022-10,8297
2022-11,8361
2022-12,12383
2023-01,7570
2023-02,7238
2023-03,9546
2023-04,7713
2023-05,8954
2023-06,10408
2023-07,8425
2023-08,9069
2023-09,9673
2023-10,9680
2023-11,10125
2023-12,13187
2024-01,9404
2024-02,8737
2024-03,9283
2024-04,9502
2024-05,10409
2024-06,10101
2024-07,9828
2024-08,10099
2024-09,11500
2024-10,10592
2024-11,9467
2024-12,12564
2025-01,9242
2025-02,7265
2025-03,2829
