Date,Gestión del Cambio
1965-06,126
1965-07,193
1965-08,78
1965-09,146
1965-10,203
1965-11,107
1965-12,195
1966-01,255
1966-02,100
1966-03,140
1966-04,154
1966-05,131
1966-06,123
1966-07,185
1966-08,83
1966-09,141
1966-10,198
1966-11,134
1966-12,290
1967-01,248
1967-02,136
1967-03,177
1967-04,207
1967-05,142
1967-06,162
1967-07,194
1967-08,97
1967-09,168
1967-10,184
1967-11,125
1967-12,259
1968-01,226
1968-02,130
1968-03,180
1968-04,214
1968-05,183
1968-06,150
1968-07,217
1968-08,97
1968-09,179
1968-10,226
1968-11,119
1968-12,362
1969-01,304
1969-02,106
1969-03,158
1969-04,180
1969-05,163
1969-06,126
1969-07,217
1969-08,101
1969-09,188
1969-10,234
1969-11,157
1969-12,415
1970-01,606
1970-02,131
1970-03,207
1970-04,229
1970-05,182
1970-06,164
1970-07,247
1970-08,130
1970-09,228
1970-10,256
1970-11,195
1970-12,380
1971-01,426
1971-02,160
1971-03,270
1971-04,255
1971-05,232
1971-06,223
1971-07,256
1971-08,180
1971-09,287
1971-10,276
1971-11,182
1971-12,408
1972-01,409
1972-02,225
1972-03,280
1972-04,313
1972-05,215
1972-06,241
1972-07,339
1972-08,184
1972-09,281
1972-10,345
1972-11,193
1972-12,487
1973-01,486
1973-02,205
1973-03,311
1973-04,317
1973-05,232
1973-06,226
1973-07,293
1973-08,202
1973-09,283
1973-10,330
1973-11,190
1973-12,374
1974-01,446
1974-02,203
1974-03,346
1974-04,300
1974-05,270
1974-06,277
1974-07,322
1974-08,184
1974-09,324
1974-10,371
1974-11,237
1974-12,513
1975-01,499
1975-02,220
1975-03,348
1975-04,369
1975-05,215
1975-06,350
1975-07,343
1975-08,231
1975-09,339
1975-10,355
1975-11,236
1975-12,565
1976-01,706
1976-02,209
1976-03,377
1976-04,404
1976-05,245
1976-06,325
1976-07,408
1976-08,224
1976-09,331
1976-10,393
1976-11,237
1976-12,569
1977-01,716
1977-02,191
1977-03,382
1977-04,403
1977-05,263
1977-06,322
1977-07,397
1977-08,226
1977-09,360
1977-10,396
1977-11,238
1977-12,504
1978-01,728
1978-02,219
1978-03,425
1978-04,429
1978-05,258
1978-06,331
1978-07,415
1978-08,287
1978-09,346
1978-10,465
1978-11,276
1978-12,507
1979-01,761
1979-02,241
1979-03,457
1979-04,387
1979-05,285
1979-06,378
1979-07,395
1979-08,232
1979-09,415
1979-10,412
1979-11,257
1979-12,575
1980-01,911
1980-02,252
1980-03,486
1980-04,440
1980-05,290
1980-06,407
1980-07,436
1980-08,247
1980-09,444
1980-10,475
1980-11,256
1980-12,583
1981-01,946
1981-02,227
1981-03,531
1981-04,424
1981-05,257
1981-06,436
1981-07,479
1981-08,248
1981-09,474
1981-10,455
1981-11,251
1981-12,614
1982-01,1002
1982-02,232
1982-03,535
1982-04,463
1982-05,324
1982-06,495
1982-07,478
1982-08,218
1982-09,527
1982-10,443
1982-11,302
1982-12,644
1983-01,1031
1983-02,280
1983-03,656
1983-04,449
1983-05,342
1983-06,468
1983-07,501
1983-08,253
1983-09,570
1983-10,399
1983-11,345
1983-12,621
1984-01,1263
1984-02,336
1984-03,573
1984-04,502
1984-05,384
1984-06,559
1984-07,571
1984-08,297
1984-09,578
1984-10,488
1984-11,379
1984-12,663
1985-01,1408
1985-02,389
1985-03,609
1985-04,504
1985-05,372
1985-06,530
1985-07,562
1985-08,361
1985-09,603
1985-10,459
1985-11,388
1985-12,731
1986-01,1547
1986-02,332
1986-03,654
1986-04,498
1986-05,463
1986-06,569
1986-07,551
1986-08,326
1986-09,636
1986-10,551
1986-11,427
1986-12,812
1987-01,1437
1987-02,365
1987-03,676
1987-04,645
1987-05,391
1987-06,658
1987-07,593
1987-08,351
1987-09,728
1987-10,445
1987-11,452
1987-12,800
1988-01,1708
1988-02,396
1988-03,801
1988-04,546
1988-05,456
1988-06,687
1988-07,544
1988-08,430
1988-09,696
1988-10,504
1988-11,472
1988-12,843
1989-01,1823
1989-02,475
1989-03,888
1989-04,609
1989-05,554
1989-06,703
1989-07,627
1989-08,535
1989-09,790
1989-10,663
1989-11,467
1989-12,1097
1990-01,1999
1990-02,590
1990-03,962
1990-04,739
1990-05,607
1990-06,870
1990-07,713
1990-08,479
1990-09,999
1990-10,681
1990-11,551
1990-12,1336
1991-01,2122
1991-02,514
1991-03,945
1991-04,984
1991-05,674
1991-06,874
1991-07,827
1991-08,483
1991-09,975
1991-10,784
1991-11,551
1991-12,1202
1992-01,1789
1992-02,635
1992-03,1207
1992-04,784
1992-05,864
1992-06,1025
1992-07,897
1992-08,550
1992-09,1103
1992-10,830
1992-11,701
1992-12,1410
1993-01,1959
1993-02,616
1993-03,1062
1993-04,868
1993-05,820
1993-06,968
1993-07,863
1993-08,718
1993-09,1191
1993-10,811
1993-11,649
1993-12,1518
1994-01,2288
1994-02,636
1994-03,1168
1994-04,844
1994-05,815
1994-06,1209
1994-07,824
1994-08,687
1994-09,1178
1994-10,918
1994-11,692
1994-12,1566
1995-01,2134
1995-02,740
1995-03,1308
1995-04,908
1995-05,873
1995-06,1351
1995-07,1000
1995-08,743
1995-09,1351
1995-10,968
1995-11,891
1995-12,1495
1996-01,2544
1996-02,808
1996-03,1444
1996-04,1020
1996-05,910
1996-06,1396
1996-07,1132
1996-08,742
1996-09,1313
1996-10,1016
1996-11,984
1996-12,1591
1997-01,2502
1997-02,864
1997-03,1380
1997-04,1049
1997-05,942
1997-06,1490
1997-07,1161
1997-08,760
1997-09,1229
1997-10,1117
1997-11,904
1997-12,1631
1998-01,2530
1998-02,883
1998-03,1620
1998-04,1082
1998-05,892
1998-06,1471
1998-07,1284
1998-08,922
1998-09,1453
1998-10,1138
1998-11,913
1998-12,1740
1999-01,2471
1999-02,977
1999-03,1537
1999-04,1209
1999-05,1050
1999-06,1403
1999-07,1425
1999-08,1158
1999-09,1502
1999-10,1344
1999-11,1201
1999-12,1849
2000-01,2948
2000-02,1045
2000-03,1713
2000-04,1243
2000-05,1085
2000-06,1657
2000-07,1394
2000-08,1143
2000-09,1608
2000-10,1627
2000-11,1333
2000-12,2080
2001-01,3104
2001-02,969
2001-03,1917
2001-04,1456
2001-05,1467
2001-06,1752
2001-07,1357
2001-08,1252
2001-09,1746
2001-10,1633
2001-11,1192
2001-12,2363
2002-01,3485
2002-02,1098
2002-03,1851
2002-04,1532
2002-05,1667
2002-06,1697
2002-07,1462
2002-08,1341
2002-09,2308
2002-10,1605
2002-11,1685
2002-12,2274
2003-01,3316
2003-02,1433
2003-03,1950
2003-04,1589
2003-05,1222
2003-06,2062
2003-07,1519
2003-08,1503
2003-09,2825
2003-10,1740
2003-11,1416
2003-12,2800
2004-01,3427
2004-02,1548
2004-03,2258
2004-04,1927
2004-05,1556
2004-06,2288
2004-07,2005
2004-08,1849
2004-09,2025
2004-10,2011
2004-11,1766
2004-12,2553
2005-01,3629
2005-02,1414
2005-03,2267
2005-04,1890
2005-05,1703
2005-06,2555
2005-07,2635
2005-08,1962
2005-09,2183
2005-10,1927
2005-11,1870
2005-12,2563
2006-01,4184
2006-02,1584
2006-03,2460
2006-04,2270
2006-05,2042
2006-06,2437
2006-07,2283
2006-08,2406
2006-09,2668
2006-10,2239
2006-11,2391
2006-12,2868
2007-01,4225
2007-02,2016
2007-03,2998
2007-04,2164
2007-05,2810
2007-06,3091
2007-07,2500
2007-08,2565
2007-09,2455
2007-10,2785
2007-11,2448
2007-12,3793
2008-01,4150
2008-02,2029
2008-03,2771
2008-04,2448
2008-05,2253
2008-06,2950
2008-07,2770
2008-08,2119
2008-09,3380
2008-10,2813
2008-11,2801
2008-12,4042
2009-01,4253
2009-02,4048
2009-03,3135
2009-04,2729
2009-05,2559
2009-06,3284
2009-07,2919
2009-08,2736
2009-09,4115
2009-10,3338
2009-11,2877
2009-12,3782
2010-01,4893
2010-02,2546
2010-03,3928
2010-04,2859
2010-05,3290
2010-06,3545
2010-07,3677
2010-08,3618
2010-09,3500
2010-10,3510
2010-11,4281
2010-12,4302
2011-01,5305
2011-02,2929
2011-03,3791
2011-04,3189
2011-05,4638
2011-06,3962
2011-07,3304
2011-08,4021
2011-09,4501
2011-10,3677
2011-11,4215
2011-12,4578
2012-01,7534
2012-02,3559
2012-03,4610
2012-04,3673
2012-05,4077
2012-06,4826
2012-07,4557
2012-08,3836
2012-09,4656
2012-10,4821
2012-11,4980
2012-12,5716
2013-01,6485
2013-02,3414
2013-03,4729
2013-04,4009
2013-05,4315
2013-06,4768
2013-07,4406
2013-08,3543
2013-09,5417
2013-10,5766
2013-11,4906
2013-12,5732
2014-01,6107
2014-02,3615
2014-03,4672
2014-04,4351
2014-05,3873
2014-06,4643
2014-07,4491
2014-08,3933
2014-09,4977
2014-10,5160
2014-11,4625
2014-12,5693
2015-01,8213
2015-02,3504
2015-03,5282
2015-04,4275
2015-05,4049
2015-06,4977
2015-07,4669
2015-08,4093
2015-09,4734
2015-10,5339
2015-11,4433
2015-12,6012
2016-01,5767
2016-02,4509
2016-03,4796
2016-04,6572
2016-05,4375
2016-06,5567
2016-07,5010
2016-08,4848
2016-09,5707
2016-10,5289
2016-11,5137
2016-12,6864
2017-01,5059
2017-02,4180
2017-03,5882
2017-04,4485
2017-05,5428
2017-06,6054
2017-07,6522
2017-08,5464
2017-09,7633
2017-10,6418
2017-11,6508
2017-12,7871
2018-01,5910
2018-02,4881
2018-03,5979
2018-04,6016
2018-05,5812
2018-06,6146
2018-07,5719
2018-08,5627
2018-09,6820
2018-10,7123
2018-11,5521
2018-12,8007
2019-01,6347
2019-02,4939
2019-03,6943
2019-04,5969
2019-05,6384
2019-06,7229
2019-07,6731
2019-08,6731
2019-09,7416
2019-10,6834
2019-11,7591
2019-12,9904
2020-01,6848
2020-02,6139
2020-03,7298
2020-04,6463
2020-05,5949
2020-06,7374
2020-07,7578
2020-08,7056
2020-09,7591
2020-10,7545
2020-11,7618
2020-12,13074
2021-01,7385
2021-02,6409
2021-03,8428
2021-04,7470
2021-05,6735
2021-06,8721
2021-07,7415
2021-08,7539
2021-09,8431
2021-10,7946
2021-11,8376
2021-12,12017
2022-01,8210
2022-02,6677
2022-03,8504
2022-04,7960
2022-05,7829
2022-06,10202
2022-07,7850
2022-08,10237
2022-09,9031
2022-10,8772
2022-11,8897
2022-12,13028
2023-01,8017
2023-02,7646
2023-03,10092
2023-04,8154
2023-05,9487
2023-06,10909
2023-07,8895
2023-08,9555
2023-09,10193
2023-10,10169
2023-11,10695
2023-12,13838
2024-01,9951
2024-02,9235
2024-03,9777
2024-04,9983
2024-05,10953
2024-06,10660
2024-07,10321
2024-08,10546
2024-09,11949
2024-10,11063
2024-11,10022
2024-12,13048
2025-01,9534
2025-02,7039
2025-03,1310
