Date,Gestión del Conocimiento
1987-07,463
1987-08,341
1987-09,743
1987-10,386
1987-11,390
1987-12,732
1988-01,1529
1988-02,392
1988-03,757
1988-04,476
1988-05,407
1988-06,634
1988-07,487
1988-08,388
1988-09,686
1988-10,409
1988-11,439
1988-12,803
1989-01,1703
1989-02,485
1989-03,892
1989-04,503
1989-05,508
1989-06,638
1989-07,588
1989-08,487
1989-09,817
1989-10,496
1989-11,380
1989-12,835
1990-01,1841
1990-02,523
1990-03,1010
1990-04,644
1990-05,549
1990-06,829
1990-07,608
1990-08,467
1990-09,945
1990-10,550
1990-11,450
1990-12,911
1991-01,1927
1991-02,498
1991-03,883
1991-04,868
1991-05,623
1991-06,785
1991-07,616
1991-08,428
1991-09,855
1991-10,626
1991-11,467
1991-12,905
1992-01,1563
1992-02,563
1992-03,1067
1992-04,757
1992-05,717
1992-06,905
1992-07,745
1992-08,518
1992-09,1032
1992-10,691
1992-11,579
1992-12,1133
1993-01,1716
1993-02,576
1993-03,943
1993-04,794
1993-05,760
1993-06,854
1993-07,722
1993-08,673
1993-09,1058
1993-10,620
1993-11,589
1993-12,1229
1994-01,2067
1994-02,615
1994-03,1072
1994-04,718
1994-05,736
1994-06,1060
1994-07,697
1994-08,667
1994-09,1044
1994-10,795
1994-11,619
1994-12,1309
1995-01,2070
1995-02,751
1995-03,1119
1995-04,757
1995-05,742
1995-06,1205
1995-07,795
1995-08,649
1995-09,1207
1995-10,847
1995-11,812
1995-12,1225
1996-01,2232
1996-02,724
1996-03,1245
1996-04,866
1996-05,886
1996-06,1198
1996-07,943
1996-08,678
1996-09,1173
1996-10,910
1996-11,872
1996-12,1301
1997-01,2405
1997-02,842
1997-03,1205
1997-04,934
1997-05,887
1997-06,1355
1997-07,958
1997-08,660
1997-09,1143
1997-10,983
1997-11,830
1997-12,1425
1998-01,2437
1998-02,794
1998-03,1463
1998-04,968
1998-05,791
1998-06,1287
1998-07,1127
1998-08,877
1998-09,1292
1998-10,916
1998-11,919
1998-12,1469
1999-01,2352
1999-02,953
1999-03,1443
1999-04,1111
1999-05,910
1999-06,1326
1999-07,1172
1999-08,1101
1999-09,1427
1999-10,1163
1999-11,1162
1999-12,1611
2000-01,2769
2000-02,1042
2000-03,1674
2000-04,1239
2000-05,1008
2000-06,1412
2000-07,1260
2000-08,1184
2000-09,1396
2000-10,1648
2000-11,1220
2000-12,1769
2001-01,2735
2001-02,857
2001-03,1894
2001-04,1241
2001-05,1485
2001-06,1590
2001-07,1242
2001-08,1247
2001-09,1533
2001-10,1738
2001-11,1015
2001-12,2390
2002-01,3322
2002-02,1048
2002-03,1796
2002-04,1444
2002-05,1672
2002-06,1641
2002-07,1373
2002-08,1334
2002-09,2143
2002-10,1531
2002-11,1541
2002-12,2138
2003-01,3148
2003-02,1290
2003-03,1788
2003-04,1423
2003-05,1098
2003-06,1842
2003-07,1472
2003-08,1451
2003-09,2575
2003-10,1666
2003-11,1431
2003-12,2504
2004-01,3381
2004-02,1427
2004-03,2196
2004-04,1718
2004-05,1389
2004-06,2088
2004-07,1807
2004-08,1703
2004-09,1852
2004-10,1816
2004-11,1615
2004-12,2311
2005-01,3436
2005-02,1291
2005-03,1975
2005-04,1743
2005-05,1540
2005-06,2507
2005-07,1814
2005-08,1950
2005-09,2131
2005-10,2049
2005-11,1749
2005-12,2290
2006-01,4125
2006-02,1377
2006-03,2221
2006-04,2249
2006-05,1675
2006-06,2382
2006-07,2268
2006-08,2260
2006-09,2491
2006-10,2250
2006-11,2258
2006-12,2576
2007-01,4029
2007-02,1958
2007-03,2636
2007-04,2046
2007-05,2661
2007-06,3036
2007-07,2350
2007-08,2740
2007-09,2257
2007-10,2931
2007-11,2399
2007-12,3781
2008-01,4016
2008-02,1836
2008-03,2487
2008-04,2563
2008-05,2107
2008-06,2868
2008-07,2452
2008-08,2041
2008-09,3498
2008-10,3257
2008-11,2880
2008-12,4318
2009-01,3952
2009-02,2376
2009-03,2894
2009-04,2536
2009-05,2287
2009-06,3250
2009-07,2592
2009-08,2885
2009-09,4559
2009-10,3228
2009-11,3212
2009-12,3763
2010-01,4603
2010-02,2310
2010-03,3476
2010-04,2575
2010-05,2960
2010-06,3540
2010-07,3656
2010-08,4467
2010-09,3167
2010-10,4125
2010-11,4181
2010-12,3869
2011-01,5146
2011-02,2545
2011-03,3188
2011-04,2953
2011-05,3735
2011-06,3510
2011-07,3311
2011-08,5099
2011-09,4258
2011-10,4120
2011-11,3951
2011-12,4352
2012-01,7479
2012-02,3102
2012-03,4222
2012-04,3583
2012-05,3836
2012-06,4976
2012-07,4752
2012-08,3321
2012-09,4146
2012-10,4842
2012-11,4465
2012-12,5176
2013-01,6091
2013-02,2995
2013-03,3988
2013-04,3544
2013-05,3703
2013-06,4489
2013-07,4151
2013-08,3117
2013-09,4773
2013-10,5433
2013-11,4695
2013-12,4996
2014-01,5886
2014-02,3194
2014-03,4114
2014-04,3933
2014-05,3549
2014-06,4126
2014-07,4006
2014-08,3581
2014-09,4675
2014-10,4729
2014-11,4323
2014-12,5206
2015-01,8111
2015-02,3189
2015-03,4460
2015-04,3716
2015-05,3564
2015-06,4447
2015-07,4016
2015-08,3811
2015-09,4160
2015-10,5610
2015-11,3979
2015-12,5072
2016-01,6031
2016-02,4141
2016-03,4536
2016-04,5855
2016-05,3982
2016-06,5055
2016-07,4423
2016-08,3867
2016-09,5026
2016-10,5308
2016-11,4478
2016-12,6093
2017-01,4811
2017-02,3892
2017-03,5525
2017-04,4047
2017-05,5171
2017-06,5629
2017-07,6179
2017-08,5459
2017-09,6745
2017-10,5831
2017-11,6161
2017-12,7025
2018-01,5527
2018-02,4390
2018-03,5091
2018-04,5483
2018-05,5434
2018-06,5838
2018-07,5461
2018-08,5764
2018-09,6338
2018-10,6854
2018-11,5030
2018-12,7376
2019-01,5499
2019-02,4718
2019-03,6353
2019-04,5296
2019-05,5553
2019-06,6420
2019-07,6148
2019-08,6395
2019-09,6652
2019-10,6842
2019-11,8424
2019-12,8739
2020-01,6068
2020-02,5415
2020-03,6334
2020-04,6026
2020-05,5668
2020-06,6762
2020-07,6689
2020-08,6919
2020-09,7084
2020-10,7711
2020-11,6992
2020-12,10924
2021-01,7209
2021-02,5922
2021-03,7185
2021-04,6699
2021-05,6370
2021-06,7820
2021-07,6916
2021-08,7384
2021-09,7980
2021-10,7584
2021-11,7119
2021-12,10649
2022-01,11763
2022-02,6221
2022-03,7394
2022-04,7375
2022-05,7160
2022-06,9686
2022-07,6913
2022-08,9875
2022-09,8579
2022-10,8303
2022-11,8159
2022-12,11689
2023-01,7402
2023-02,6916
2023-03,9312
2023-04,7284
2023-05,8122
2023-06,9264
2023-07,7986
2023-08,9205
2023-09,9520
2023-10,9980
2023-11,10304
2023-12,12371
2024-01,8881
2024-02,8257
2024-03,9166
2024-04,9422
2024-05,10253
2024-06,10046
2024-07,9572
2024-08,10259
2024-09,9878
2024-10,10548
2024-11,9127
2024-12,11599
2025-01,8453
2025-02,7149
2025-03,1613
