Date,Gestión del Conocimiento
2008-05,1615
2008-06,2199
2008-07,1932
2008-08,1555
2008-09,2773
2008-10,2508
2008-11,2235
2008-12,3307
2009-01,3102
2009-02,1898
2009-03,2340
2009-04,1922
2009-05,1774
2009-06,2428
2009-07,1991
2009-08,2145
2009-09,3214
2009-10,2463
2009-11,2643
2009-12,2899
2010-01,3612
2010-02,1869
2010-03,2782
2010-04,2007
2010-05,2284
2010-06,2581
2010-07,2967
2010-08,3156
2010-09,2436
2010-10,3171
2010-11,3372
2010-12,2945
2011-01,3886
2011-02,1985
2011-03,2444
2011-04,2309
2011-05,2691
2011-06,2718
2011-07,2610
2011-08,3630
2011-09,3160
2011-10,3183
2011-11,3155
2011-12,3387
2012-01,5640
2012-02,2502
2012-03,3288
2012-04,2740
2012-05,3032
2012-06,3876
2012-07,3603
2012-08,2607
2012-09,3274
2012-10,3913
2012-11,3533
2012-12,4009
2013-01,4721
2013-02,2364
2013-03,3138
2013-04,2786
2013-05,2984
2013-06,3476
2013-07,3290
2013-08,2375
2013-09,3771
2013-10,4430
2013-11,3780
2013-12,3946
2014-01,4558
2014-02,2579
2014-03,3212
2014-04,3152
2014-05,2707
2014-06,3073
2014-07,3160
2014-08,2836
2014-09,3654
2014-10,3640
2014-11,3383
2014-12,3920
2015-01,6742
2015-02,2584
2015-03,3562
2015-04,2871
2015-05,2743
2015-06,3420
2015-07,3155
2015-08,2987
2015-09,3147
2015-10,4361
2015-11,3109
2015-12,3772
2016-01,4539
2016-02,3176
2016-03,3457
2016-04,4640
2016-05,2962
2016-06,3855
2016-07,3516
2016-08,3009
2016-09,3801
2016-10,4226
2016-11,3404
2016-12,4574
2017-01,3581
2017-02,3107
2017-03,4270
2017-04,3095
2017-05,3910
2017-06,4381
2017-07,4825
2017-08,4138
2017-09,5101
2017-10,4575
2017-11,4887
2017-12,5196
2018-01,4382
2018-02,3418
2018-03,3869
2018-04,4053
2018-05,4207
2018-06,4448
2018-07,4092
2018-08,4305
2018-09,4846
2018-10,5468
2018-11,3763
2018-12,5446
2019-01,4346
2019-02,3645
2019-03,4815
2019-04,4031
2019-05,4273
2019-06,4877
2019-07,4624
2019-08,4856
2019-09,5083
2019-10,5251
2019-11,6334
2019-12,6430
2020-01,4595
2020-02,4301
2020-03,4837
2020-04,4478
2020-05,4255
2020-06,5161
2020-07,5187
2020-08,5171
2020-09,5461
2020-10,5976
2020-11,5209
2020-12,7987
2021-01,5632
2021-02,4529
2021-03,5615
2021-04,5105
2021-05,4843
2021-06,5995
2021-07,5400
2021-08,5547
2021-09,6221
2021-10,6052
2021-11,5487
2021-12,8384
2022-01,10102
2022-02,4747
2022-03,5671
2022-04,5872
2022-05,5538
2022-06,7507
2022-07,5320
2022-08,7785
2022-09,6686
2022-10,6626
2022-11,6361
2022-12,8820
2023-01,5617
2023-02,5427
2023-03,7052
2023-04,5560
2023-05,6288
2023-06,7121
2023-07,6002
2023-08,7024
2023-09,7356
2023-10,7978
2023-11,7751
2023-12,9314
2024-01,6764
2024-02,6309
2024-03,7109
2024-04,7501
2024-05,7949
2024-06,7766
2024-07,7281
2024-08,7877
2024-09,7859
2024-10,8439
2024-11,7134
2024-12,8726
2025-01,6589
2025-02,5848
2025-03,1905
