Date,Gestión del Conocimiento
1962-02,22
1962-03,58
1962-04,87
1962-05,41
1962-06,42
1962-07,114
1962-08,60
1962-09,68
1962-10,95
1962-11,63
1962-12,117
1963-01,131
1963-02,41
1963-03,91
1963-04,101
1963-05,67
1963-06,57
1963-07,131
1963-08,34
1963-09,76
1963-10,112
1963-11,73
1963-12,130
1964-01,125
1964-02,47
1964-03,86
1964-04,95
1964-05,78
1964-06,66
1964-07,127
1964-08,28
1964-09,100
1964-10,97
1964-11,89
1964-12,128
1965-01,147
1965-02,66
1965-03,116
1965-04,127
1965-05,101
1965-06,92
1965-07,155
1965-08,49
1965-09,104
1965-10,166
1965-11,82
1965-12,140
1966-01,146
1966-02,72
1966-03,93
1966-04,109
1966-05,119
1966-06,83
1966-07,145
1966-08,63
1966-09,103
1966-10,124
1966-11,94
1966-12,155
1967-01,147
1967-02,105
1967-03,138
1967-04,132
1967-05,105
1967-06,113
1967-07,130
1967-08,74
1967-09,119
1967-10,105
1967-11,96
1967-12,141
1968-01,133
1968-02,93
1968-03,131
1968-04,128
1968-05,125
1968-06,82
1968-07,156
1968-08,69
1968-09,126
1968-10,146
1968-11,93
1968-12,146
1969-01,160
1969-02,78
1969-03,103
1969-04,114
1969-05,91
1969-06,66
1969-07,136
1969-08,69
1969-09,116
1969-10,142
1969-11,94
1969-12,193
1970-01,402
1970-02,74
1970-03,121
1970-04,132
1970-05,112
1970-06,82
1970-07,143
1970-08,99
1970-09,135
1970-10,159
1970-11,112
1970-12,137
1971-01,196
1971-02,113
1971-03,165
1971-04,148
1971-05,129
1971-06,131
1971-07,163
1971-08,102
1971-09,163
1971-10,158
1971-11,103
1971-12,179
1972-01,210
1972-02,117
1972-03,149
1972-04,213
1972-05,121
1972-06,128
1972-07,223
1972-08,124
1972-09,161
1972-10,221
1972-11,116
1972-12,184
1973-01,248
1973-02,166
1973-03,201
1973-04,149
1973-05,159
1973-06,149
1973-07,184
1973-08,134
1973-09,188
1973-10,195
1973-11,131
1973-12,178
1974-01,230
1974-02,146
1974-03,242
1974-04,156
1974-05,214
1974-06,198
1974-07,178
1974-08,158
1974-09,250
1974-10,214
1974-11,171
1974-12,234
1975-01,273
1975-02,147
1975-03,251
1975-04,225
1975-05,155
1975-06,229
1975-07,192
1975-08,182
1975-09,237
1975-10,196
1975-11,146
1975-12,271
1976-01,410
1976-02,134
1976-03,227
1976-04,256
1976-05,169
1976-06,216
1976-07,255
1976-08,181
1976-09,241
1976-10,267
1976-11,160
1976-12,251
1977-01,473
1977-02,137
1977-03,263
1977-04,262
1977-05,190
1977-06,218
1977-07,267
1977-08,157
1977-09,242
1977-10,246
1977-11,166
1977-12,298
1978-01,515
1978-02,148
1978-03,290
1978-04,277
1978-05,186
1978-06,195
1978-07,350
1978-08,167
1978-09,219
1978-10,299
1978-11,204
1978-12,268
1979-01,532
1979-02,165
1979-03,343
1979-04,267
1979-05,202
1979-06,323
1979-07,269
1979-08,150
1979-09,272
1979-10,269
1979-11,203
1979-12,325
1980-01,643
1980-02,179
1980-03,385
1980-04,297
1980-05,207
1980-06,321
1980-07,301
1980-08,171
1980-09,330
1980-10,313
1980-11,212
1980-12,344
1981-01,693
1981-02,186
1981-03,402
1981-04,297
1981-05,203
1981-06,326
1981-07,382
1981-08,196
1981-09,355
1981-10,309
1981-11,199
1981-12,396
1982-01,785
1982-02,201
1982-03,408
1982-04,347
1982-05,239
1982-06,379
1982-07,349
1982-08,166
1982-09,389
1982-10,302
1982-11,256
1982-12,410
1983-01,830
1983-02,237
1983-03,488
1983-04,330
1983-05,269
1983-06,384
1983-07,381
1983-08,188
1983-09,449
1983-10,286
1983-11,283
1983-12,369
1984-01,1052
1984-02,300
1984-03,471
1984-04,359
1984-05,292
1984-06,428
1984-07,409
1984-08,269
1984-09,442
1984-10,329
1984-11,301
1984-12,443
1985-01,1154
1985-02,300
1985-03,492
1985-04,402
1985-05,306
1985-06,390
1985-07,454
1985-08,256
1985-09,486
1985-10,294
1985-11,302
1985-12,527
1986-01,1309
1986-02,254
1986-03,550
1986-04,330
1986-05,386
1986-06,427
1986-07,414
1986-08,244
1986-09,548
1986-10,409
1986-11,369
1986-12,541
1987-01,1220
1987-02,318
1987-03,596
1987-04,486
1987-05,328
1987-06,537
1987-07,418
1987-08,292
1987-09,681
1987-10,344
1987-11,353
1987-12,674
1988-01,1396
1988-02,349
1988-03,699
1988-04,423
1988-05,358
1988-06,576
1988-07,428
1988-08,346
1988-09,626
1988-10,366
1988-11,399
1988-12,713
1989-01,1580
1989-02,428
1989-03,802
1989-04,435
1989-05,451
1989-06,575
1989-07,518
1989-08,433
1989-09,747
1989-10,431
1989-11,342
1989-12,764
1990-01,1707
1990-02,480
1990-03,926
1990-04,571
1990-05,486
1990-06,755
1990-07,541
1990-08,402
1990-09,852
1990-10,484
1990-11,404
1990-12,839
1991-01,1795
1991-02,439
1991-03,817
1991-04,811
1991-05,546
1991-06,734
1991-07,554
1991-08,382
1991-09,765
1991-10,544
1991-11,424
1991-12,817
1992-01,1429
1992-02,497
1992-03,985
1992-04,670
1992-05,663
1992-06,816
1992-07,682
1992-08,485
1992-09,932
1992-10,627
1992-11,515
1992-12,1059
1993-01,1573
1993-02,504
1993-03,849
1993-04,695
1993-05,680
1993-06,763
1993-07,643
1993-08,595
1993-09,961
1993-10,560
1993-11,540
1993-12,1126
1994-01,1854
1994-02,550
1994-03,973
1994-04,663
1994-05,657
1994-06,954
1994-07,636
1994-08,580
1994-09,945
1994-10,688
1994-11,546
1994-12,1185
1995-01,1845
1995-02,671
1995-03,1008
1995-04,672
1995-05,678
1995-06,1104
1995-07,709
1995-08,573
1995-09,1106
1995-10,753
1995-11,731
1995-12,1106
1996-01,2024
1996-02,668
1996-03,1132
1996-04,760
1996-05,790
1996-06,1081
1996-07,829
1996-08,590
1996-09,1072
1996-10,799
1996-11,781
1996-12,1186
1997-01,2183
1997-02,742
1997-03,1106
1997-04,829
1997-05,792
1997-06,1248
1997-07,872
1997-08,592
1997-09,1029
1997-10,890
1997-11,756
1997-12,1307
1998-01,2217
1998-02,697
1998-03,1329
1998-04,871
1998-05,699
1998-06,1161
1998-07,1022
1998-08,793
1998-09,1171
1998-10,831
1998-11,848
1998-12,1329
1999-01,2120
1999-02,869
1999-03,1309
1999-04,987
1999-05,818
1999-06,1212
1999-07,1094
1999-08,1010
1999-09,1294
1999-10,1076
1999-11,1061
1999-12,1458
2000-01,2478
2000-02,931
2000-03,1513
2000-04,1098
2000-05,908
2000-06,1262
2000-07,1116
2000-08,1062
2000-09,1249
2000-10,1524
2000-11,1128
2000-12,1613
2001-01,2490
2001-02,758
2001-03,1748
2001-04,1131
2001-05,1349
2001-06,1430
2001-07,1112
2001-08,1142
2001-09,1388
2001-10,1576
2001-11,899
2001-12,2177
2002-01,3034
2002-02,918
2002-03,1644
2002-04,1284
2002-05,1504
2002-06,1486
2002-07,1228
2002-08,1216
2002-09,1972
2002-10,1390
2002-11,1410
2002-12,1954
2003-01,2884
2003-02,1171
2003-03,1615
2003-04,1297
2003-05,980
2003-06,1682
2003-07,1309
2003-08,1305
2003-09,2349
2003-10,1504
2003-11,1311
2003-12,2287
2004-01,3069
2004-02,1324
2004-03,2021
2004-04,1555
2004-05,1258
2004-06,1889
2004-07,1602
2004-08,1566
2004-09,1685
2004-10,1658
2004-11,1461
2004-12,2112
2005-01,3123
2005-02,1157
2005-03,1812
2005-04,1580
2005-05,1384
2005-06,2287
2005-07,1637
2005-08,1792
2005-09,1917
2005-10,1886
2005-11,1579
2005-12,2099
2006-01,3701
2006-02,1251
2006-03,2025
2006-04,2056
2006-05,1510
2006-06,2158
2006-07,2054
2006-08,2077
2006-09,2257
2006-10,1964
2006-11,2081
2006-12,2354
2007-01,3626
2007-02,1784
2007-03,2397
2007-04,1797
2007-05,2413
2007-06,2753
2007-07,2103
2007-08,2432
2007-09,2020
2007-10,2624
2007-11,2186
2007-12,3381
2008-01,3630
2008-02,1655
2008-03,2230
2008-04,2313
2008-05,1873
2008-06,2550
2008-07,2201
2008-08,1818
2008-09,3148
2008-10,2896
2008-11,2607
2008-12,3826
2009-01,3566
2009-02,2160
2009-03,2640
2009-04,2244
2009-05,2055
2009-06,2845
2009-07,2322
2009-08,2540
2009-09,3962
2009-10,2865
2009-11,2954
2009-12,3360
2010-01,4151
2010-02,2094
2010-03,3161
2010-04,2307
2010-05,2683
2010-06,3126
2010-07,3313
2010-08,3885
2010-09,2863
2010-10,3676
2010-11,3796
2010-12,3457
2011-01,4599
2011-02,2278
2011-03,2823
2011-04,2643
2011-05,3220
2011-06,3156
2011-07,3007
2011-08,4382
2011-09,3731
2011-10,3711
2011-11,3588
2011-12,3876
2012-01,6756
2012-02,2804
2012-03,3818
2012-04,3171
2012-05,3449
2012-06,4534
2012-07,4147
2012-08,2963
2012-09,3732
2012-10,4376
2012-11,4065
2012-12,4632
2013-01,5413
2013-02,2718
2013-03,3591
2013-04,3202
2013-05,3374
2013-06,4023
2013-07,3714
2013-08,2780
2013-09,4303
2013-10,5003
2013-11,4271
2013-12,4498
2014-01,5208
2014-02,2945
2014-03,3712
2014-04,3595
2014-05,3150
2014-06,3609
2014-07,3595
2014-08,3241
2014-09,4223
2014-10,4218
2014-11,3912
2014-12,4617
2015-01,7433
2015-02,2921
2015-03,4036
2015-04,3319
2015-05,3172
2015-06,3953
2015-07,3632
2015-08,3392
2015-09,3709
2015-10,5070
2015-11,3577
2015-12,4435
2016-01,5250
2016-02,3725
2016-03,4057
2016-04,5321
2016-05,3567
2016-06,4480
2016-07,3997
2016-08,3483
2016-09,4522
2016-10,4808
2016-11,4031
2016-12,5413
2017-01,4293
2017-02,3586
2017-03,4971
2017-04,3609
2017-05,4636
2017-06,5059
2017-07,5550
2017-08,4770
2017-09,6047
2017-10,5275
2017-11,5599
2017-12,6189
2018-01,5000
2018-02,3942
2018-03,4515
2018-04,4839
2018-05,4892
2018-06,5175
2018-07,4833
2018-08,5047
2018-09,5648
2018-10,6238
2018-11,4469
2018-12,6459
2019-01,4964
2019-02,4261
2019-03,5684
2019-04,4720
2019-05,4991
2019-06,5733
2019-07,5438
2019-08,5625
2019-09,5957
2019-10,6119
2019-11,7586
2019-12,7718
2020-01,5397
2020-02,4934
2020-03,5690
2020-04,5287
2020-05,5068
2020-06,6005
2020-07,5998
2020-08,6050
2020-09,6367
2020-10,6938
2020-11,6163
2020-12,9591
2021-01,6486
2021-02,5305
2021-03,6487
2021-04,5928
2021-05,5607
2021-06,6981
2021-07,6212
2021-08,6470
2021-09,7169
2021-10,6927
2021-11,6364
2021-12,9602
2022-01,11009
2022-02,5582
2022-03,6622
2022-04,6696
2022-05,6438
2022-06,8692
2022-07,6202
2022-08,8839
2022-09,7733
2022-10,7536
2022-11,7366
2022-12,10371
2023-01,6607
2023-02,6240
2023-03,8298
2023-04,6494
2023-05,7247
2023-06,8224
2023-07,7047
2023-08,8148
2023-09,8502
2023-10,9081
2023-11,9119
2023-12,10933
2024-01,7906
2024-02,7432
2024-03,8249
2024-04,8530
2024-05,9118
2024-06,9004
2024-07,8504
2024-08,9075
2024-09,8970
2024-10,9642
2024-11,8198
2024-12,10284
2025-01,7590
2025-02,6745
2025-03,2299
