Date,Fusiones y Adquisiciones
1993-08,0.00E+00
1993-09,0.00E+00
1993-10,1.31E-03
1993-11,0.00E+00
1993-12,9.51E-04
1994-01,4.51E-04
1994-02,1.51E-03
1994-03,3.40E-03
1994-04,0.00E+00
1994-05,1.28E-03
1994-06,0.00E+00
1994-07,0.00E+00
1994-08,0.00E+00
1994-09,2.14E-03
1994-10,1.32E-03
1994-11,0.00E+00
1994-12,1.81E-03
1995-01,8.80E-04
1995-02,0.00E+00
1995-03,1.05E-03
1995-04,0.00E+00
1995-05,0.00E+00
1995-06,0.00E+00
1995-07,0.00E+00
1995-08,1.41E-03
1995-09,0.00E+00
1995-10,2.37E-03
1995-11,1.29E-03
1995-12,8.74E-04
1996-01,6.25E-04
1996-02,0.00E+00
1996-03,4.09E-03
1996-04,1.07E-03
1996-05,0.00E+00
1996-06,1.03E-03
1996-07,0.00E+00
1996-08,1.23E-03
1996-09,3.07E-03
1996-10,1.10E-03
1996-11,1.21E-03
1996-12,0.00E+00
1997-01,1.01E-03
1997-02,0.00E+00
1997-03,1.01E-03
1997-04,0.00E+00
1997-05,0.00E+00
1997-06,2.05E-03
1997-07,3.26E-03
1997-08,0.00E+00
1997-09,1.88E-03
1997-10,1.11E-03
1997-11,2.40E-03
1997-12,2.43E-03
1998-01,3.90E-04
1998-02,0.00E+00
1998-03,6.89E-03
1998-04,0.00E+00
1998-05,2.13E-03
1998-06,9.59E-04
1998-07,1.07E-03
1998-08,1.22E-03
1998-09,3.68E-03
1998-10,1.10E-03
1998-11,2.30E-03
1998-12,4.60E-03
1999-01,2.53E-03
1999-02,4.95E-03
1999-03,0.00E+00
1999-04,1.00E-03
1999-05,2.13E-03
1999-06,0.00E+00
1999-07,3.18E-03
1999-08,2.34E-03
1999-09,1.81E-03
1999-10,0.00E+00
1999-11,1.08E-03
1999-12,7.39E-04
2000-01,2.60E-03
2000-02,1.98E-03
2000-03,1.75E-03
2000-04,9.10E-04
2000-05,0.00E+00
2000-06,1.72E-03
2000-07,1.93E-03
2000-08,4.66E-03
2000-09,8.54E-04
2000-10,3.95E-03
2000-11,0.00E+00
2000-12,0.00E+00
2001-01,1.93E-03
2001-02,1.10E-03
2001-03,6.63E-03
2001-04,8.44E-04
2001-05,2.93E-03
2001-06,8.22E-04
2001-07,2.97E-03
2001-08,2.10E-03
2001-09,4.22E-03
2001-10,9.02E-04
2001-11,2.96E-03
2001-12,2.70E-03
2002-01,2.91E-03
2002-02,1.07E-03
2002-03,2.38E-03
2002-04,4.35E-03
2002-05,1.80E-03
2002-06,3.31E-03
2002-07,3.76E-03
2002-08,4.01E-03
2002-09,1.44E-03
2002-10,2.62E-03
2002-11,0.00E+00
2002-12,4.45E-03
2003-01,3.56E-03
2003-02,1.98E-03
2003-03,7.30E-04
2003-04,3.95E-03
2003-05,8.56E-04
2003-06,2.27E-03
2003-07,3.51E-03
2003-08,4.59E-03
2003-09,1.91E-03
2003-10,0.00E+00
2003-11,3.67E-03
2003-12,1.17E-03
2004-01,4.58E-03
2004-02,1.75E-03
2004-03,2.60E-03
2004-04,4.22E-03
2004-05,0.00E+00
2004-06,4.35E-03
2004-07,6.64E-04
2004-08,1.55E-03
2004-09,0.00E+00
2004-10,2.37E-03
2004-11,3.05E-03
2004-12,2.17E-03
2005-01,2.08E-03
2005-02,2.52E-03
2005-03,1.30E-03
2005-04,9.53E-03
2005-05,2.85E-03
2005-06,2.38E-03
2005-07,1.41E-03
2005-08,2.25E-03
2005-09,2.47E-03
2005-10,1.31E-03
2005-11,2.15E-03
2005-12,2.55E-03
2006-01,3.95E-03
2006-02,3.77E-03
